https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume ETH
1661040000000,2022-08-21 00:00:00,ETH/GBP,1332.8538848,1390.9,1321.695344,1369.4,745563.347000214,544.44526581
1660953600000,2022-08-20 00:00:00,ETH/GBP,1360.256645,1399.99068,1288.2,1333.0,1356116.81019229,1017.34194313
1660867200000,2022-08-19 00:00:00,ETH/GBP,1546.9,1548.07558712,1350.0,1361.2,3148315.4149259324,2312.89701361
1660780800000,2022-08-18 00:00:00,ETH/GBP,1522.76256458,1574.667765,1512.1,1545.78829146,2234911.562561985,1445.80701957
1660694400000,2022-08-17 00:00:00,ETH/GBP,1551.1,1614.4,1501.8,1522.7,4611515.1036294,3028.511922
1660608000000,2022-08-16 00:00:00,ETH/GBP,1574.8672215,1591.89294,1531.3,1551.1,4091726.4347499134,2637.95141174
1660521600000,2022-08-15 00:00:00,ETH/GBP,1595.4,1660.263605,1549.88254237,1575.8625555,4655573.758446339,2954.30191053
1660435200000,2022-08-14 00:00:00,ETH/GBP,1632.1,1670.8,1571.68170426,1595.1,770482.502039874,483.03084574
1660348800000,2022-08-13 00:00:00,ETH/GBP,1613.2,1662.6,1603.9,1633.3,996148.6287549171,609.89936249
1660262400000,2022-08-12 00:00:00,ETH/GBP,1543.118976,1616.9836965,1524.3,1613.4,7767438.1453092545,4814.32883681
1660176000000,2022-08-11 00:00:00,ETH/GBP,1516.847002,1587.4163,1516.05679233,1543.695741,6435065.238022694,4168.60982842
1660089600000,2022-08-10 00:00:00,ETH/GBP,1409.227085,1542.7316754,1373.4,1517.5,16009891.664645074,10550.17572629
1660003200000,2022-08-09 00:00:00,ETH/GBP,1470.4,1481.1,1378.05992,1410.8,4616043.42197546,3271.93324495
1659916800000,2022-08-08 00:00:00,ETH/GBP,1409.5,1496.794002,1404.71593,1472.7408925,2455687.2447184585,1667.42653594
1659830400000,2022-08-07 00:00:00,ETH/GBP,1400.2,1431.27104501,1382.8952655,1407.7424732,970044.9664353447,689.07842514
1659744000000,2022-08-06 00:00:00,ETH/GBP,1436.7366505,1447.6705933,1397.8,1399.0,1758463.11610671,1256.94289929
1659657600000,2022-08-05 00:00:00,ETH/GBP,1320.9,1440.5469639,1320.9,1438.34670369,5295598.739876258,3681.72619737
1659571200000,2022-08-04 00:00:00,ETH/GBP,1332.35451053,1366.204104,1300.489564,1322.216975,7800976.516472391,5899.9216195
1659484800000,2022-08-03 00:00:00,ETH/GBP,1344.1,1381.6,1308.608649,1333.02403541,3133003.0673151747,2350.29750709
1659398400000,2022-08-02 00:00:00,ETH/GBP,1329.6,1372.2462285,1277.0,1343.4432448,3502022.270470121,2606.75118508
1659312000000,2022-08-01 00:00:00,ETH/GBP,1378.37539403,1395.633473,1312.2035,1329.9,4608351.40745694,3465.1864106
1659225600000,2022-07-31 00:00:00,ETH/GBP,1392.9359445,1440.492399,1370.3,1380.408021,1640299.4049665367,1188.27142411
1659139200000,2022-07-30 00:00:00,ETH/GBP,1414.209039,1432.3609845,1375.6874895,1387.268595,1790850.3897623403,1290.91828087
1659052800000,2022-07-29 00:00:00,ETH/GBP,1416.901856,1449.785238,1368.9,1413.4,6044974.769513137,4276.90304904
1658966400000,2022-07-28 00:00:00,ETH/GBP,1345.3,1464.7513705,1314.6,1416.6,6749871.1369009735,4764.83914789
1658880000000,2022-07-27 00:00:00,ETH/GBP,1205.4,1351.4090625,1179.4,1344.8,8753559.284225848,6509.19042551
1658793600000,2022-07-26 00:00:00,ETH/GBP,1194.1,1208.79826,1129.01209474,1204.2,5239022.754535794,4350.62510757
1658707200000,2022-07-25 00:00:00,ETH/GBP,1333.2848725,1343.13768833,1192.55193,1193.054716,5399532.401249829,4525.80449902
1658620800000,2022-07-24 00:00:00,ETH/GBP,1289.9330185,1387.1,1287.3,1333.2,2526133.0070354403,1894.7892342
1658534400000,2022-07-23 00:00:00,ETH/GBP,1279.0,1330.1,1240.7,1291.18255,1029683.6133892884,797.47330336
1658448000000,2022-07-22 00:00:00,ETH/GBP,1313.9,1376.5,1264.8,1279.1,9916513.032599434,7752.72694285
1658361600000,2022-07-21 00:00:00,ETH/GBP,1270.453142,1338.4658277,1223.7,1316.06438119,9542958.206958696,7251.13326016
1658275200000,2022-07-20 00:00:00,ETH/GBP,1281.75660495,1350.8313702,1240.4,1270.1,7039287.240154507,5542.30945607
1658188800000,2022-07-19 00:00:00,ETH/GBP,1323.55012548,1364.5545,1248.2,1285.1,7580993.277398729,5899.14658579
1658102400000,2022-07-18 00:00:00,ETH/GBP,1127.1,1335.5,1125.9,1323.5085675,9612138.905679934,7262.61932995
1658016000000,2022-07-17 00:00:00,ETH/GBP,1146.1,1168.5020824,1113.73580758,1125.6,1935189.535236216,1719.25154161
1657929600000,2022-07-16 00:00:00,ETH/GBP,1038.3,1203.2,1006.9169862,1144.8,4369509.703609776,3816.83237562
1657843200000,2022-07-15 00:00:00,ETH/GBP,1006.901472,1084.9,998.9,1038.4,9957708.144708192,9589.47240438
1657756800000,2022-07-14 00:00:00,ETH/GBP,938.81,1024.2,906.67,1005.634398,7921983.081002842,7877.59756106
1657670400000,2022-07-13 00:00:00,ETH/GBP,874.69,944.23,847.916892,939.926898,19584699.886799593,20836.40752113
1657584000000,2022-07-12 00:00:00,ETH/GBP,922.17,923.31,867.371481,871.82,4383159.851800627,5027.59726985
1657497600000,2022-07-11 00:00:00,ETH/GBP,971.49,973.52,918.59,922.22,6006774.961631811,6513.38613523
1657411200000,2022-07-10 00:00:00,ETH/GBP,1011.3,1012.344962,958.59,970.81,753328.656366007,775.97949791
1657324800000,2022-07-09 00:00:00,ETH/GBP,1008.974013,1024.8,1001.3,1011.8,689190.408938794,681.15280583
1657238400000,2022-07-08 00:00:00,ETH/GBP,1028.3,1057.2,993.57,1009.888014,17699817.952994134,17526.51552214
1657152000000,2022-07-07 00:00:00,ETH/GBP,995.00200418,1041.4762,972.6,1027.867617,10707479.965177355,10417.17803741
1657065600000,2022-07-06 00:00:00,ETH/GBP,946.428137,1009.831706,929.81,994.7471225,9274760.456648694,9323.73690445
1656979200000,2022-07-05 00:00:00,ETH/GBP,948.730392,978.27,904.1,949.46841733,4600331.145942763,4845.16500178
1656892800000,2022-07-04 00:00:00,ETH/GBP,887.25119147,957.6070362,863.5,949.390608,3139998.519623646,3307.38317102
1656806400000,2022-07-03 00:00:00,ETH/GBP,880.48,897.72,859.314421,887.5127185,1237556.2961920907,1394.40964664
1656720000000,2022-07-02 00:00:00,ETH/GBP,875.506079,890.54119,849.9794345,880.8,1703558.701678992,1934.10388474
1656633600000,2022-07-01 00:00:00,ETH/GBP,880.71593705,916.75578,856.5734268,871.7,4742087.746782863,5440.04559686
1656547200000,2022-06-30 00:00:00,ETH/GBP,905.97545771,911.98190156,821.0,879.53,4962039.87714624,5641.69485651
1656460800000,2022-06-29 00:00:00,ETH/GBP,938.1,947.063547,897.476064,906.6201725,3787093.7309037372,4177.1558209
1656374400000,2022-06-28 00:00:00,ETH/GBP,971.3,1012.7,932.7,938.05,3086323.104373139,3290.14775798
1656288000000,2022-06-27 00:00:00,ETH/GBP,975.3,1007.8,953.53,970.71696379,3038965.7264207704,3130.64038209
1656201600000,2022-06-26 00:00:00,ETH/GBP,1012.5,1043.4174717,973.3276245,976.3,3784677.242952229,3876.55151383
1656115200000,2022-06-25 00:00:00,ETH/GBP,999.6,1024.9,960.11,1012.2,1929154.1116628342,1905.90210597
1656028800000,2022-06-24 00:00:00,ETH/GBP,931.9,1014.8,921.531807,997.6,9435152.252372,9457.851095
1655942400000,2022-06-23 00:00:00,ETH/GBP,855.685358,940.5,851.8,931.70068862,10722810.880794542,11508.85795381
1655856000000,2022-06-22 00:00:00,ETH/GBP,916.183653,917.4,850.44134,854.8,9383522.694288483,10977.44816833
1655769600000,2022-06-21 00:00:00,ETH/GBP,919.4884205,970.892001,904.23956304,916.6,5329310.116862046,5814.21570681
1655683200000,2022-06-20 00:00:00,ETH/GBP,923.626035,953.66,862.946282,919.5,6832351.24909956,7430.50706808
1655596800000,2022-06-19 00:00:00,ETH/GBP,814.88,945.98998062,766.8,921.7,5658293.706911704,6138.97548759
1655510400000,2022-06-18 00:00:00,ETH/GBP,885.7710498,895.394304,721.1,816.23610018,9087685.21362632,11133.6477419
1655424000000,2022-06-17 00:00:00,ETH/GBP,864.9,909.4,853.2,886.9,10087766.062041786,11374.18656223
1655337600000,2022-06-16 00:00:00,ETH/GBP,1016.295181,1032.1673175,854.3,864.9,12577483.252745632,14542.12423719
1655251200000,2022-06-15 00:00:00,ETH/GBP,1005.6,1027.6,838.4,1017.609285,16945417.5384631,16652.18447615
1655164800000,2022-06-14 00:00:00,ETH/GBP,995.85,1056.3,885.1,1005.7,13866092.432511348,13787.50366164
1655078400000,2022-06-13 00:00:00,ETH/GBP,1175.9,1185.5,959.27,999.62,14614742.68268949,14620.29839608
1654992000000,2022-06-12 00:00:00,ETH/GBP,1246.5,1257.3,1158.2024535,1172.5375275,4747594.0391531335,4048.99112208
1654905600000,2022-06-11 00:00:00,ETH/GBP,1349.6,1367.1,1219.3748456,1242.4,5906792.695170384,4754.34054666
1654819200000,2022-06-10 00:00:00,ETH/GBP,1431.203752,1444.9314,1345.3,1350.2,5943865.107074077,4402.21086289
1654732800000,2022-06-09 00:00:00,ETH/GBP,1431.0,1465.92645,1418.355783,1432.16788583,4684106.150114633,3270.64040219
1654646400000,2022-06-08 00:00:00,ETH/GBP,1441.879138,1464.8,1406.4986874,1430.6,3443304.9292360777,2406.89565863
1654560000000,2022-06-07 00:00:00,ETH/GBP,1485.007644,1487.6,1379.947906,1440.35607194,6688793.4635880785,4643.84716661
1654473600000,2022-06-06 00:00:00,ETH/GBP,1446.191082,1529.52597018,1445.390622,1485.007644,4331574.1436878005,2916.86993073
1654387200000,2022-06-05 00:00:00,ETH/GBP,1448.1328645,1489.6153525,1421.5,1444.928928,5181593.728642339,3586.05439218
1654300800000,2022-06-04 00:00:00,ETH/GBP,1423.2,1454.5387605,1401.6901185,1445.1701376,318204.16656714317,220.18457086
1654214400000,2022-06-03 00:00:00,ETH/GBP,1457.7,1463.0,1386.4,1424.4132864,3701300.630208947,2598.47381764
1654128000000,2022-06-02 00:00:00,ETH/GBP,1457.8,1473.589341,1421.8,1458.9,3220896.5377919283,2207.75689752
1654041600000,2022-06-01 00:00:00,ETH/GBP,1541.9,1570.3,1415.8,1458.6,6381007.991925138,4374.74838333
1653955200000,2022-05-31 00:00:00,ETH/GBP,1578.7,1593.0,1527.6,1538.5,4930745.2757041,3204.9043066
1653868800000,2022-05-30 00:00:00,ETH/GBP,1436.7,1589.71205973,1432.085359,1579.9,4729159.86984887,2993.32860931
1653782400000,2022-05-29 00:00:00,ETH/GBP,1419.9,1447.3714338,1397.0115546,1436.7,3424632.828556023,2383.67984169
1653696000000,2022-05-28 00:00:00,ETH/GBP,1369.6,1431.4,1364.4,1420.3,1678826.639255227,1182.02255809
1653609600000,2022-05-27 00:00:00,ETH/GBP,1422.4,1442.5,1349.0,1363.5966662,6329497.918757002,4641.76693567
1653523200000,2022-05-26 00:00:00,ETH/GBP,1543.1,1559.830987,1380.5,1420.6,5750152.909644966,4047.69316461
1653436800000,2022-05-25 00:00:00,ETH/GBP,1577.7,1613.3,1540.1,1543.5046725,3172905.6641375297,2055.65018407
1653350400000,2022-05-24 00:00:00,ETH/GBP,1571.27786509,1586.9,1526.1,1577.4,6891621.895004947,4368.97546279
1653264000000,2022-05-23 00:00:00,ETH/GBP,1633.0,1659.7,1556.0551304,1569.2,2487829.56521624,1585.4126722
1653177600000,2022-05-22 00:00:00,ETH/GBP,1582.5390168,1643.8,1573.3,1637.7,953389.2333539011,582.15133013
1653091200000,2022-05-21 00:00:00,ETH/GBP,1568.5,1592.7,1551.7,1580.0,593663.6276718,375.73647321
1653004800000,2022-05-20 00:00:00,ETH/GBP,1620.2,1655.3,1539.9,1570.2,3480699.2805252005,2216.723526
1652918400000,2022-05-19 00:00:00,ETH/GBP,1549.4,1629.3,1542.1,1621.5,8260714.647082815,5094.48945241
1652832000000,2022-05-18 00:00:00,ETH/GBP,1673.417865,1685.9099,1547.4,1549.9,6257124.301597785,4037.11484715
1652745600000,2022-05-17 00:00:00,ETH/GBP,1641.218544,1703.5,1612.161408,1678.5,5753238.17631237,3427.60689682
1652659200000,2022-05-16 00:00:00,ETH/GBP,1743.0,1743.0,1616.4,1638.1,5053810.072654215,3085.16578515
1652572800000,2022-05-15 00:00:00,ETH/GBP,1677.2,1766.2206975,1637.0,1750.208832,561039.0681737867,320.55550053
1652486400000,2022-05-14 00:00:00,ETH/GBP,1642.9,1687.6,1594.5369696,1677.2,584800.1490177839,348.67645422
1652400000000,2022-05-13 00:00:00,ETH/GBP,1606.0443855,1762.4,1598.3,1638.8,1405157.5366331679,857.43076436
1652313600000,2022-05-12 00:00:00,ETH/GBP,1707.9,1794.5,1446.5,1606.617885,18659021.565461177,11613.85151981
1652227200000,2022-05-11 00:00:00,ETH/GBP,1906.0,1987.817136,1646.5226625,1707.858324,29366710.38992544,17195.05065335
1652140800000,2022-05-10 00:00:00,ETH/GBP,1810.1,1994.7,1786.7,1905.9,26726384.49647178,14022.9731342
1652054400000,2022-05-09 00:00:00,ETH/GBP,2045.58496,2057.9,1805.3,1810.4,24130816.397019025,13328.99712606
1651968000000,2022-05-08 00:00:00,ETH/GBP,2136.4,2140.7,2013.5,2045.3,5488164.297999242,2683.30528431
1651881600000,2022-05-07 00:00:00,ETH/GBP,2182.7,2190.0,2099.0,2141.7,2281864.9164366657,1065.44563498
1651795200000,2022-05-06 00:00:00,ETH/GBP,2222.5,2233.6,2137.9,2184.6,20513585.538256668,9390.08767658
1651708800000,2022-05-05 00:00:00,ETH/GBP,2332.0,2370.5,2176.9,2222.5,18514930.403151877,8330.67734675
1651622400000,2022-05-04 00:00:00,ETH/GBP,2227.300785,2361.5,2219.2,2331.0,19726748.91374418,8462.78374678
1651536000000,2022-05-03 00:00:00,ETH/GBP,2284.7,2289.6,2206.7997336,2226.4,8671200.87811208,3894.7183247
1651449600000,2022-05-02 00:00:00,ETH/GBP,2250.71655,2307.332376,2218.3,2287.831768,5123226.667234781,2239.33714834
1651363200000,2022-05-01 00:00:00,ETH/GBP,2171.4,2265.7,2162.5,2251.273225,2420230.6162080336,1075.04970491
1651276800000,2022-04-30 00:00:00,ETH/GBP,2241.1,2259.0,2160.9,2171.5,2262486.6192538748,1041.90035425
1651190400000,2022-04-29 00:00:00,ETH/GBP,2357.3,2363.141625,2207.8,2240.9,7317201.347889451,3265.29579539
1651104000000,2022-04-28 00:00:00,ETH/GBP,2300.5,2390.6,2290.9,2357.2,11042027.444906056,4684.38293098
1651017600000,2022-04-27 00:00:00,ETH/GBP,2233.5,2320.9,2225.38637901,2304.5,7737342.92873179,3357.49313462
1650931200000,2022-04-26 00:00:00,ETH/GBP,2364.6,2379.5,2201.2,2234.532573,5875483.213394319,2629.40146158
1650844800000,2022-04-25 00:00:00,ETH/GBP,2278.34814729,2376.2,2195.2,2361.3,6832948.220160799,2893.72304246
1650758400000,2022-04-24 00:00:00,ETH/GBP,2287.9,2311.8,2269.6,2279.5,2435905.4730159054,1068.61393859
1650672000000,2022-04-23 00:00:00,ETH/GBP,2307.8,2321.0,2273.9995859,2285.2149827,1803389.454633212,789.15527348
1650585600000,2022-04-22 00:00:00,ETH/GBP,2291.6,2347.3,2280.6,2309.0,6086544.20850654,2636.00875206
1650499200000,2022-04-21 00:00:00,ETH/GBP,2354.7,2436.9,2257.1,2292.9,3223547.2902120994,1405.88219731
1650412800000,2022-04-20 00:00:00,ETH/GBP,2384.6463532,2427.5,2326.71198783,2354.3,7741332.359615661,3288.1673362
1650326400000,2022-04-19 00:00:00,ETH/GBP,2352.8,2409.3,2329.9023,2386.6,2999026.047279712,1256.61026032
1650240000000,2022-04-18 00:00:00,ETH/GBP,2286.8,2359.9,2218.8,2350.3,3012813.2301079575,1281.88453819
1650153600000,2022-04-17 00:00:00,ETH/GBP,2344.4110746,2359.6,2286.5,2290.2,1116986.2784524618,487.72433781
1650067200000,2022-04-16 00:00:00,ETH/GBP,2328.0,2357.1982145,2310.2,2344.8,622487.2608818881,265.47563156
1649980800000,2022-04-15 00:00:00,ETH/GBP,2311.0,2335.189098,2296.5,2331.7,576425.4196632609,247.21251433
1649894400000,2022-04-14 00:00:00,ETH/GBP,2373.577672,2392.437555,2277.1,2310.7,2562558.252270933,1108.99651719
1649808000000,2022-04-13 00:00:00,ETH/GBP,2329.68666,2386.6,2306.9,2375.7708628,3455793.194438437,1454.59869407
1649721600000,2022-04-12 00:00:00,ETH/GBP,2293.3,2363.905665,2269.05306,2333.273934,2870900.4295173553,1230.41722092
1649635200000,2022-04-11 00:00:00,ETH/GBP,2454.4,2468.3,2268.906795,2290.5,5371797.893046345,2345.25120849
1649548800000,2022-04-10 00:00:00,ETH/GBP,2504.6,2542.53501104,2455.4,2457.9974975,3961130.659857832,1611.52753975
1649462400000,2022-04-09 00:00:00,ETH/GBP,2455.0,2510.8,2447.4,2507.4,2960289.495029412,1180.62115938
1649376000000,2022-04-08 00:00:00,ETH/GBP,2480.2,2542.9,2438.8,2454.0,3518508.62818524,1433.78509706
1649289600000,2022-04-07 00:00:00,ETH/GBP,2424.6,2497.9,2408.559885,2471.4,3379917.655501578,1367.61254977
1649203200000,2022-04-06 00:00:00,ETH/GBP,2604.3,2604.3,2422.33826,2423.6,8398713.305781623,3465.38756634
1649116800000,2022-04-05 00:00:00,ETH/GBP,2685.2,2701.1,2599.495695,2608.3,4262598.192769943,1634.24383421
1649030400000,2022-04-04 00:00:00,ETH/GBP,2687.4,2702.17596,2603.4741745,2686.0,3618074.3204231197,1347.01203292
1648944000000,2022-04-03 00:00:00,ETH/GBP,2625.9,2728.497016,2604.0,2686.7,3607269.5167620536,1342.63948962
1648857600000,2022-04-02 00:00:00,ETH/GBP,2632.0,2689.3141535,2618.2,2625.0,3740263.22205375,1424.86217983
1648771200000,2022-04-01 00:00:00,ETH/GBP,2498.217491,2659.2,2452.7545,2634.3,4933351.469714005,1872.73714828
1648684800000,2022-03-31 00:00:00,ETH/GBP,2575.51173,2622.6,2480.3,2495.935736,6916657.68783312,2771.16817876
1648598400000,2022-03-30 00:00:00,ETH/GBP,2593.7,2624.0,2543.3,2576.0,5037869.88432112,1955.69483087
1648512000000,2022-03-29 00:00:00,ETH/GBP,2544.7,2650.0,2544.7,2597.7,9435704.062346939,3632.3301622
1648425600000,2022-03-28 00:00:00,ETH/GBP,2501.0,2619.8,2486.6,2540.1,5101068.865743342,2008.21576542
1648339200000,2022-03-27 00:00:00,ETH/GBP,2385.5035386,2500.14072,2372.8429179,2500.14072,2605233.0781807075,1042.03457723
1648252800000,2022-03-26 00:00:00,ETH/GBP,2351.2,2387.9,2340.2,2384.5,966718.5790926,405.4177308
1648166400000,2022-03-25 00:00:00,ETH/GBP,2356.4,2418.7,2333.2436595,2351.3,6043768.100331458,2570.39429266
1648080000000,2022-03-24 00:00:00,ETH/GBP,2299.7,2372.47852,2277.9,2351.9,5961049.452336941,2534.56756339
1647993600000,2022-03-23 00:00:00,ETH/GBP,2239.0,2300.055081,2199.9,2295.664063,5932259.74564763,2584.11491527
1647907200000,2022-03-22 00:00:00,ETH/GBP,2193.6,2321.4,2193.6,2239.3,10845780.251378927,4843.37973982
1647820800000,2022-03-21 00:00:00,ETH/GBP,2174.73363,2242.2,2152.3,2196.6136725,5565242.776939944,2533.55555718
1647734400000,2022-03-20 00:00:00,ETH/GBP,2245.3,2247.1,2139.3,2171.980584,1323310.0549758368,609.26421936
1647648000000,2022-03-19 00:00:00,ETH/GBP,2228.79618,2265.3,2199.1,2235.062368,4463448.7349662185,1997.01305828
1647561600000,2022-03-18 00:00:00,ETH/GBP,2137.5084375,2262.4,2104.6,2232.2,16388777.943783121,7341.98456401
1647475200000,2022-03-17 00:00:00,ETH/GBP,2113.5,2163.297507,2089.4142564,2140.3204486,5394535.9064523745,2520.4337556
1647388800000,2022-03-16 00:00:00,ETH/GBP,2012.611668,2121.528915,1999.2,2113.0,8774666.38035615,4152.70533855
1647302400000,2022-03-15 00:00:00,ETH/GBP,1992.1,2045.9688,1926.3,2009.9,4520211.098087196,2248.97313204
1647216000000,2022-03-14 00:00:00,ETH/GBP,1925.3,2002.0,1916.86915,1993.9,3275352.941024476,1642.68666484
1647129600000,2022-03-13 00:00:00,ETH/GBP,1969.2,1995.7,1915.247096,1927.8,551580.040558512,286.11891304
1647043200000,2022-03-12 00:00:00,ETH/GBP,1963.3,2003.71001442,1960.2,1971.0,1319578.25090508,669.49682948
1646956800000,2022-03-11 00:00:00,ETH/GBP,1990.3,2040.690485,1927.534155,1963.3,6819553.357534243,3473.51569171
1646870400000,2022-03-10 00:00:00,ETH/GBP,2066.9,2074.5,1943.389098,1991.5,6535808.04271885,3281.8518919
1646784000000,2022-03-09 00:00:00,ETH/GBP,1967.3,2111.3,1962.9,2075.7,4767431.235816743,2296.78240392
1646697600000,2022-03-08 00:00:00,ETH/GBP,1901.89657,1998.9,1900.9,1970.0,7324651.7335202,3718.09732666
1646611200000,2022-03-07 00:00:00,ETH/GBP,1931.6068495,2011.2,1867.4,1902.2,6702369.158627094,3523.48289277
1646524800000,2022-03-06 00:00:00,ETH/GBP,2017.3,2023.8,1921.141662,1931.2,2084290.4457383843,1079.27218607
1646438400000,2022-03-05 00:00:00,ETH/GBP,1978.5,2030.5,1959.5,2015.1206655,1034641.8845033708,513.43917127
1646352000000,2022-03-04 00:00:00,ETH/GBP,2125.8,2125.8,1948.1,1984.0,6246710.281560959,3148.54348869
1646265600000,2022-03-03 00:00:00,ETH/GBP,2198.5,2217.7,2093.5,2124.9,3247674.605418942,1528.38938558
1646179200000,2022-03-02 00:00:00,ETH/GBP,2235.8,2286.2,2182.439755,2202.5,7503543.802287525,3406.83033021
1646092800000,2022-03-01 00:00:00,ETH/GBP,2179.3,2267.25541098,2131.7,2235.9,7545666.005257908,3374.77794412
1646006400000,2022-02-28 00:00:00,ETH/GBP,1955.23279,2200.8723,1924.4,2175.2,10547938.228576263,4849.18087007
1645920000000,2022-02-27 00:00:00,ETH/GBP,2077.195035,2117.3,1922.7,1967.4,7008523.594495561,3562.3277394
1645833600000,2022-02-26 00:00:00,ETH/GBP,2066.3,2147.5,2040.6,2076.0016734,3198989.261970162,1540.93770875
1645747200000,2022-02-25 00:00:00,ETH/GBP,1939.8,2114.3945355,1923.4580695,2065.8,9647442.347263511,4670.07568364
1645660800000,2022-02-24 00:00:00,ETH/GBP,1907.2,2043.5836595,1710.795825,1942.84329,15850340.78985227,8158.32181187
1645574400000,2022-02-23 00:00:00,ETH/GBP,1946.6,2028.0,1905.3,1905.3,5024187.797251995,2636.95365415
1645488000000,2022-02-22 00:00:00,ETH/GBP,1897.440064,1970.2,1842.8,1941.5,2807369.00203243,1445.97939842
1645401600000,2022-02-21 00:00:00,ETH/GBP,1927.7,2026.2,1889.8,1891.9,8398767.6021316,4439.329564
1645315200000,2022-02-20 00:00:00,ETH/GBP,2032.852708,2032.852708,1898.5645952,1935.7,2852305.061558433,1473.52640469
1645228800000,2022-02-19 00:00:00,ETH/GBP,2045.7007571,2081.9913224,1986.18257798,2030.9,2204958.1503793644,1085.70493396
1645142400000,2022-02-18 00:00:00,ETH/GBP,2125.4,2160.0,2028.3,2047.3198317,3967114.8497421993,1937.71133768
1645056000000,2022-02-17 00:00:00,ETH/GBP,2299.9,2324.046492,2097.6,2126.5,10288628.59878861,4838.29231074
1644969600000,2022-02-16 00:00:00,ETH/GBP,2348.720809,2351.9,2248.0,2300.3,3849156.716278457,1673.32813819
1644883200000,2022-02-15 00:00:00,ETH/GBP,2166.261846,2362.1,2152.9,2352.1,5042781.252549232,2143.94849392
1644796800000,2022-02-14 00:00:00,ETH/GBP,2118.4,2191.1,2091.2,2167.9,5400518.349290638,2491.12890322
1644710400000,2022-02-13 00:00:00,ETH/GBP,2150.2,2177.9,2092.6,2118.454494,2360197.883499876,1114.11309055
1644624000000,2022-02-12 00:00:00,ETH/GBP,2161.2,2194.0,2110.0,2151.0,2191960.73272905,1019.04264655
1644537600000,2022-02-11 00:00:00,ETH/GBP,2267.6,2313.3,2123.6,2159.8,8188578.302397373,3791.35952514
1644451200000,2022-02-10 00:00:00,ETH/GBP,2403.0,2421.3,2260.2,2269.6,9098924.479243368,4009.04321433
1644364800000,2022-02-09 00:00:00,ETH/GBP,2303.2,2418.9,2260.1,2397.6,5905161.457230239,2462.9468874
1644278400000,2022-02-08 00:00:00,ETH/GBP,2327.632848,2392.0,2234.2,2301.6,7624557.434074224,3312.72047014
1644192000000,2022-02-07 00:00:00,ETH/GBP,2265.0,2356.4,2216.9,2325.4,5290425.465531206,2275.06040489
1644105600000,2022-02-06 00:00:00,ETH/GBP,2231.5,2273.1,2184.5,2262.5626213,2710463.5268698824,1197.96177191
1644019200000,2022-02-05 00:00:00,ETH/GBP,2210.9,2261.0,2189.5,2233.4486592,3968902.183249411,1777.02861756
1643932800000,2022-02-04 00:00:00,ETH/GBP,1980.552348,2212.5442416,1966.5,2212.5442416,9458367.746688988,4274.88299165
1643846400000,2022-02-03 00:00:00,ETH/GBP,1975.8,2003.6,1897.4184405,1982.5,8979663.437762875,4529.46453355
1643760000000,2022-02-02 00:00:00,ETH/GBP,2066.3,2071.2924288,1930.9,1977.7,4091851.280022504,2068.99493352
1643673600000,2022-02-01 00:00:00,ETH/GBP,1996.4,2084.4,1991.209154,2062.9,4113170.107826941,1993.87760329
1643587200000,2022-01-31 00:00:00,ETH/GBP,1945.23567,2014.5,1851.9,2001.7,5919897.434245682,2957.4348974600002
1643500800000,2022-01-30 00:00:00,ETH/GBP,1936.8708984,1965.1,1898.5,1944.8,1775923.41393896,913.1650627
1643414400000,2022-01-29 00:00:00,ETH/GBP,1899.588936,1965.9,1883.1,1941.0,1623848.72811219,836.60418759
1643328000000,2022-01-28 00:00:00,ETH/GBP,1810.55883143,1907.4,1765.4058475,1900.5,4070272.6305777896,2141.68515158
1643241600000,2022-01-27 00:00:00,ETH/GBP,1825.4,1882.2,1731.0,1810.5,4959726.134517105,2739.42343801
1643155200000,2022-01-26 00:00:00,ETH/GBP,1822.2863835,2013.5,1791.813894,1829.0,4155691.3901589704,2272.11120293
1643068800000,2022-01-25 00:00:00,ETH/GBP,1809.2,1856.7,1747.2,1817.77156,2235343.190182506,1229.71623023
1642982400000,2022-01-24 00:00:00,ETH/GBP,1873.6,1873.6,1608.4,1810.3960233,9262644.610744024,5116.36376325
1642896000000,2022-01-23 00:00:00,ETH/GBP,1779.6381405,1879.3,1757.0,1875.6658125,2674943.850900191,1426.13030161
1642809600000,2022-01-22 00:00:00,ETH/GBP,1894.1,1935.078905,1699.9,1781.1136105,9429210.315296123,5293.9971149
1642723200000,2022-01-21 00:00:00,ETH/GBP,2209.177836,2233.2,1820.0,1897.45442,13852646.477009565,7300.6478211
1642636800000,2022-01-20 00:00:00,ETH/GBP,2269.8,2396.0,2198.0,2207.191959,3341032.6673031333,1513.70280853
1642550400000,2022-01-19 00:00:00,ETH/GBP,2324.1,2335.9,2240.562611,2267.30619,4870154.009281737,2147.99131708
1642464000000,2022-01-18 00:00:00,ETH/GBP,2350.5085275,2375.5,2274.2,2325.3498705,3759818.0777230863,1616.88274329
1642377600000,2022-01-17 00:00:00,ETH/GBP,2452.4,2454.5676375,2303.1,2352.7,3517832.398251458,1495.23203054
1642291200000,2022-01-16 00:00:00,ETH/GBP,2433.1,2478.88665,2393.2,2458.221514,2041843.98931444,830.61838719
1642204800000,2022-01-15 00:00:00,ETH/GBP,2430.2,2466.3,2391.6405024,2435.0856735,3524833.2918480895,1447.5192106
