Date,Open,High,Low,Close
12/03/2022,"0.9497","0.9503","0.9490","0.9497"
12/02/2022,"0.9501","0.9589","0.9489","0.9496"
12/01/2022,"0.9607","0.9617","0.9500","0.9502"
11/30/2022,"0.9674","0.9713","0.9589","0.9606"
11/29/2022,"0.9662","0.9683","0.9610","0.9674"
11/28/2022,"0.9611","0.9669","0.9518","0.9662"
11/27/2022,"0.9605","0.9613","0.9595","0.9611"
11/26/2022,"0.9600","0.9611","0.9597","0.9606"
11/25/2022,"0.9584","0.9642","0.9577","0.9600"
11/24/2022,"0.9606","0.9621","0.9561","0.9585"
11/23/2022,"0.9690","0.9700","0.9600","0.9606"
11/22/2022,"0.9751","0.9752","0.9687","0.9689"
11/21/2022,"0.9668","0.9764","0.9657","0.9750"
11/20/2022,"0.9673","0.9673","0.9653","0.9669"
11/19/2022,"0.9674","0.9677","0.9661","0.9673"
11/18/2022,"0.9634","0.9677","0.9607","0.9674"
11/17/2022,"0.9604","0.9683","0.9601","0.9631"
11/16/2022,"0.9652","0.9661","0.9572","0.9604"
11/15/2022,"0.9666","0.9718","0.9541","0.9653"
11/14/2022,"0.9616","0.9708","0.9615","0.9667"
11/13/2022,"0.9626","0.9632","0.9602","0.9616"
11/12/2022,"0.9632","0.9645","0.9616","0.9626"
11/11/2022,"0.9781","0.9832","0.9631","0.9632"
11/10/2022,"0.9981","1.0028","0.9756","0.9781"
11/09/2022,"0.9957","0.9998","0.9916","0.9977"
11/08/2022,"0.9980","1.0030","0.9911","0.9951"
11/07/2022,"1.0090","1.0099","0.9969","0.9981"
11/06/2022,"1.0039","1.0099","1.0035","1.0092"
11/05/2022,"1.0047","1.0047","1.0032","1.0039"
11/04/2022,"1.0254","1.0262","1.0039","1.0043"
11/03/2022,"1.0187","1.0272","1.0161","1.0252"
11/02/2022,"1.0126","1.0188","1.0029","1.0187"
11/01/2022,"1.0115","1.0147","1.0049","1.0128"
10/31/2022,"1.0041","1.0127","1.0034","1.0116"
10/30/2022,"1.0034","1.0042","1.0028","1.0041"
10/29/2022,"1.0037","1.0040","1.0029","1.0034"
10/28/2022,"1.0036","1.0073","1.0004","1.0038"
10/27/2022,"0.9919","1.0042","0.9906","1.0037"
10/26/2022,"1.0032","1.0057","0.9914","0.9918"
10/25/2022,"1.0129","1.0151","1.0025","1.0032"
10/24/2022,"1.0130","1.0195","1.0102","1.0129"
10/23/2022,"1.0145","1.0147","1.0130","1.0131"
10/22/2022,"1.0141","1.0147","1.0138","1.0145"
10/21/2022,"1.0219","1.0294","1.0136","1.0138"
10/20/2022,"1.0233","1.0250","1.0160","1.0218"
10/19/2022,"1.0148","1.0249","1.0134","1.0234"
10/18/2022,"1.0163","1.0192","1.0129","1.0146"
10/17/2022,"1.0283","1.0287","1.0154","1.0161"
10/16/2022,"1.0290","1.0294","1.0279","1.0282"
10/15/2022,"1.0285","1.0295","1.0283","1.0291"
10/14/2022,"1.0234","1.0299","1.0200","1.0285"
10/13/2022,"1.0302","1.0379","1.0203","1.0228"
10/12/2022,"1.0300","1.0341","1.0275","1.0301"
10/11/2022,"1.0307","1.0336","1.0234","1.0303"
10/10/2022,"1.0268","1.0330","1.0256","1.0303"
10/09/2022,"1.0266","1.0272","1.0263","1.0269"
10/08/2022,"1.0271","1.0273","1.0262","1.0266"
10/07/2022,"1.0214","1.0280","1.0188","1.0270"
10/06/2022,"1.0119","1.0217","1.0076","1.0214"
10/05/2022,"1.0019","1.0167","1.0011","1.0118"
10/04/2022,"1.0179","1.0197","1.0008","1.0019"
10/03/2022,"1.0211","1.0249","1.0160","1.0179"
10/02/2022,"1.0207","1.0214","1.0202","1.0212"
10/01/2022,"1.0202","1.0213","1.0198","1.0208"
09/30/2022,"1.0192","1.0271","1.0152","1.0201"
09/29/2022,"1.0272","1.0376","1.0194","1.0194"
09/28/2022,"1.0421","1.0482","1.0254","1.0270"
09/27/2022,"1.0403","1.0441","1.0341","1.0423"
09/26/2022,"1.0324","1.0450","1.0296","1.0401"
09/25/2022,"1.0307","1.0324","1.0298","1.0324"
09/24/2022,"1.0316","1.0319","1.0306","1.0307"
09/23/2022,"1.0164","1.0341","1.0144","1.0317"
09/22/2022,"1.0158","1.0192","1.0096","1.0162"
09/21/2022,"1.0032","1.0178","1.0026","1.0159"
09/20/2022,"0.9977","1.0056","0.9957","1.0031"
09/19/2022,"0.9985","1.0036","0.9973","0.9977"
09/18/2022,"0.9994","0.9994","0.9967","0.9986"
09/17/2022,"0.9985","0.9996","0.9984","0.9994"
09/16/2022,"1.0006","1.0052","0.9972","0.9986"
09/15/2022,"1.0020","1.0047","0.9986","1.0007"
09/14/2022,"1.0032","1.0041","0.9973","1.0021"
09/13/2022,"0.9873","1.0033","0.9817","1.0033"
09/12/2022,"0.9899","0.9939","0.9799","0.9872"
09/11/2022,"0.9942","0.9950","0.9899","0.9904"
09/10/2022,"0.9950","0.9952","0.9931","0.9942"
09/09/2022,"1.0002","1.0004","0.9892","0.9947"
09/08/2022,"0.9997","1.0064","0.9973","1.0002"
09/07/2022,"1.0102","1.0128","0.9993","0.9995"
09/06/2022,"1.0068","1.0133","1.0014","1.0099"
09/05/2022,"1.0059","1.0119","1.0050","1.0069"
09/04/2022,"1.0049","1.0059","1.0041","1.0057"
09/03/2022,"1.0044","1.0051","1.0039","1.0049"
09/02/2022,"1.0051","1.0056","0.9968","1.0045"
09/01/2022,"0.9943","1.0080","0.9941","1.0051"
08/31/2022,"0.9987","1.0022","0.9923","0.9942"
08/30/2022,"1.0006","1.0019","0.9952","0.9988"
08/29/2022,"1.0037","1.0085","0.9974","1.0005"
08/28/2022,"1.0043","1.0049","1.0034","1.0039"
08/27/2022,"1.0038","1.0056","1.0037","1.0044"
08/26/2022,"1.0023","1.0050","0.9921","1.0039"
08/25/2022,"1.0028","1.0048","0.9967","1.0024"
08/24/2022,"1.0030","1.0086","1.0001","1.0029"
08/23/2022,"1.0057","1.0094","0.9985","1.0031"
08/22/2022,"0.9962","1.0071","0.9953","1.0056"
08/21/2022,"0.9961","0.9971","0.9960","0.9962"
08/20/2022,"0.9959","0.9971","0.9953","0.9960"
08/19/2022,"0.9911","0.9970","0.9903","0.9959"
08/18/2022,"0.9828","0.9917","0.9811","0.9912"
08/17/2022,"0.9834","0.9854","0.9806","0.9828"
08/16/2022,"0.9844","0.9878","0.9811","0.9834"
08/15/2022,"0.9755","0.9849","0.9742","0.9843"
08/14/2022,"0.9754","0.9761","0.9749","0.9755"
08/13/2022,"0.9750","0.9755","0.9739","0.9754"
08/12/2022,"0.9695","0.9771","0.9689","0.9748"
08/11/2022,"0.9710","0.9735","0.9657","0.9693"
08/10/2022,"0.9798","0.9805","0.9651","0.9711"
08/09/2022,"0.9809","0.9817","0.9762","0.9799"
08/08/2022,"0.9825","0.9844","0.9785","0.9812"
08/07/2022,"0.9825","0.9832","0.9820","0.9825"
08/06/2022,"0.9826","0.9828","0.9817","0.9824"
08/05/2022,"0.9761","0.9855","0.9756","0.9826"
08/04/2022,"0.9837","0.9850","0.9756","0.9761"
08/03/2022,"0.9836","0.9878","0.9800","0.9836"
08/02/2022,"0.9755","0.9839","0.9725","0.9838"
08/01/2022,"0.9794","0.9803","0.9737","0.9752"
07/31/2022,"0.9786","0.9800","0.9785","0.9796"
07/30/2022,"0.9784","0.9792","0.9778","0.9786"
07/29/2022,"0.9807","0.9858","0.9756","0.9783"
07/28/2022,"0.9806","0.9887","0.9774","0.9809"
07/27/2022,"0.9889","0.9908","0.9788","0.9804"
07/26/2022,"0.9787","0.9896","0.9758","0.9889"
07/25/2022,"0.9795","0.9822","0.9753","0.9783"
07/24/2022,"0.9804","0.9806","0.9793","0.9793"
07/23/2022,"0.9792","0.9805","0.9792","0.9803"
07/22/2022,"0.9781","0.9868","0.9756","0.9793"
07/21/2022,"0.9828","0.9841","0.9736","0.9780"
07/20/2022,"0.9779","0.9851","0.9740","0.9827"
07/19/2022,"0.9859","0.9877","0.9740","0.9780"
07/18/2022,"0.9911","0.9918","0.9800","0.9859"
07/17/2022,"0.9920","0.9928","0.9907","0.9911"
07/16/2022,"0.9910","0.9927","0.9910","0.9921"
07/15/2022,"0.9971","0.9986","0.9900","0.9911"
07/14/2022,"0.9937","1.0036","0.9933","0.9970"
07/13/2022,"0.9953","0.9993","0.9880","0.9935"
07/12/2022,"0.9946","0.9992","0.9919","0.9953"
07/11/2022,"0.9816","0.9955","0.9813","0.9947"
07/10/2022,"0.9815","0.9820","0.9809","0.9817"
07/09/2022,"0.9815","0.9821","0.9809","0.9815"
07/08/2022,"0.9833","0.9914","0.9806","0.9815"
07/07/2022,"0.9812","0.9848","0.9773","0.9833"
07/06/2022,"0.9720","0.9827","0.9716","0.9810"
07/05/2022,"0.9582","0.9751","0.9559","0.9720"
07/04/2022,"0.9584","0.9592","0.9543","0.9582"
07/03/2022,"0.9584","0.9592","0.9573","0.9582"
07/02/2022,"0.9579","0.9590","0.9576","0.9584"
07/01/2022,"0.9529","0.9636","0.9528","0.9578"
06/30/2022,"0.9562","0.9616","0.9525","0.9530"
06/29/2022,"0.9494","0.9569","0.9479","0.9562"
06/28/2022,"0.9441","0.9510","0.9419","0.9491"
06/27/2022,"0.9477","0.9479","0.9417","0.9441"
06/26/2022,"0.9478","0.9485","0.9474","0.9479"
06/25/2022,"0.9465","0.9481","0.9464","0.9478"
06/24/2022,"0.9495","0.9499","0.9448","0.9464"
06/23/2022,"0.9453","0.9527","0.9439","0.9494"
06/22/2022,"0.9482","0.9539","0.9421","0.9452"
06/21/2022,"0.9500","0.9505","0.9440","0.9484"
06/20/2022,"0.9525","0.9535","0.9473","0.9502"
06/19/2022,"0.9516","0.9527","0.9509","0.9527"
06/18/2022,"0.9519","0.9538","0.9511","0.9514"
06/17/2022,"0.9463","0.9562","0.9457","0.9519"
06/16/2022,"0.9559","0.9617","0.9421","0.9466"
06/15/2022,"0.9588","0.9632","0.9505","0.9559"
06/14/2022,"0.9597","0.9609","0.9531","0.9588"
06/13/2022,"0.9499","0.9604","0.9495","0.9594"
06/12/2022,"0.9511","0.9514","0.9497","0.9500"
06/11/2022,"0.9498","0.9514","0.9495","0.9511"
06/10/2022,"0.9409","0.9509","0.9388","0.9498"
06/09/2022,"0.9324","0.9413","0.9274","0.9409"
06/08/2022,"0.9330","0.9363","0.9298","0.9325"
06/07/2022,"0.9342","0.9381","0.9328","0.9330"
06/06/2022,"0.9327","0.9348","0.9292","0.9342"
06/05/2022,"0.9326","0.9331","0.9322","0.9326"
06/04/2022,"0.9325","0.9338","0.9322","0.9326"
06/03/2022,"0.9301","0.9336","0.9286","0.9326"
06/02/2022,"0.9382","0.9388","0.9298","0.9301"
06/01/2022,"0.9311","0.9399","0.9305","0.9383"
05/31/2022,"0.9270","0.9354","0.9266","0.9310"
05/30/2022,"0.9310","0.9316","0.9265","0.9269"
05/29/2022,"0.9315","0.9317","0.9309","0.9309"
05/28/2022,"0.9308","0.9317","0.9306","0.9315"
05/27/2022,"0.9310","0.9336","0.9281","0.9310"
05/26/2022,"0.9353","0.9367","0.9309","0.9311"
05/25/2022,"0.9309","0.9382","0.9299","0.9353"
05/24/2022,"0.9341","0.9371","0.9298","0.9308"
05/23/2022,"0.9459","0.9461","0.9338","0.9343"
05/22/2022,"0.9455","0.9460","0.9452","0.9460"
05/21/2022,"0.9461","0.9465","0.9453","0.9454"
05/20/2022,"0.9437","0.9483","0.9427","0.9461"
05/19/2022,"0.9540","0.9541","0.9416","0.9437"
05/18/2022,"0.9467","0.9543","0.9454","0.9542"
05/17/2022,"0.9571","0.9573","0.9462","0.9467"
05/16/2022,"0.9601","0.9615","0.9563","0.9570"
05/15/2022,"0.9605","0.9610","0.9598","0.9600"
05/14/2022,"0.9597","0.9609","0.9588","0.9604"
05/13/2022,"0.9600","0.9647","0.9578","0.9594"
05/12/2022,"0.9477","0.9632","0.9024","0.9604"
05/11/2022,"0.9495","0.9502","0.9435","0.9475"
05/10/2022,"0.9470","0.9500","0.9449","0.9495"
05/09/2022,"0.9479","0.9522","0.9441","0.9472"
05/08/2022,"0.9488","0.9491","0.9477","0.9479"
05/07/2022,"0.9481","0.9497","0.9477","0.9487"
05/06/2022,"0.9498","0.9539","0.9439","0.9479"
05/05/2022,"0.9415","0.9530","0.9404","0.9497"
05/04/2022,"0.9506","0.9515","0.9406","0.9413"
05/03/2022,"0.9517","0.9531","0.9459","0.9505"
05/02/2022,"0.9479","0.9531","0.9470","0.9516"
05/01/2022,"0.9494","0.9502","0.9479","0.9479"
04/30/2022,"0.9485","0.9498","0.9480","0.9495"
04/29/2022,"0.9523","0.9526","0.9441","0.9483"
04/28/2022,"0.9467","0.9546","0.9464","0.9523"
04/27/2022,"0.9405","0.9501","0.9385","0.9468"
04/26/2022,"0.9336","0.9406","0.9315","0.9405"
04/25/2022,"0.9253","0.9350","0.9253","0.9336"
04/24/2022,"0.9276","0.9279","0.9242","0.9254"
04/23/2022,"0.9263","0.9279","0.9261","0.9276"
04/22/2022,"0.9230","0.9284","0.9220","0.9263"
04/21/2022,"0.9216","0.9242","0.9154","0.9228"
04/20/2022,"0.9276","0.9279","0.9209","0.9215"
04/19/2022,"0.9280","0.9294","0.9249","0.9276"
04/18/2022,"0.9262","0.9290","0.9250","0.9281"
04/17/2022,"0.9265","0.9271","0.9258","0.9261"
04/16/2022,"0.9260","0.9276","0.9253","0.9265"
04/15/2022,"0.9237","0.9266","0.9237","0.9257"
04/14/2022,"0.9187","0.9293","0.9160","0.9238"
04/13/2022,"0.9241","0.9253","0.9187","0.9187"
04/12/2022,"0.9192","0.9243","0.9180","0.9240"
04/11/2022,"0.9168","0.9201","0.9151","0.9192"
04/10/2022,"0.9208","0.9214","0.9163","0.9166"
04/09/2022,"0.9199","0.9210","0.9197","0.9210"
04/08/2022,"0.9194","0.9232","0.9186","0.9200"
04/07/2022,"0.9182","0.9205","0.9148","0.9195"
04/06/2022,"0.9170","0.9200","0.9145","0.9182"
04/05/2022,"0.9119","0.9173","0.9103","0.9170"
04/04/2022,"0.9060","0.9130","0.9052","0.9118"
04/03/2022,"0.9057","0.9069","0.9053","0.9060"
04/02/2022,"0.9059","0.9061","0.9052","0.9058"
04/01/2022,"0.9039","0.9073","0.9031","0.9059"
03/31/2022,"0.8965","0.9043","0.8942","0.9040"
03/30/2022,"0.9022","0.9026","0.8952","0.8965"
03/29/2022,"0.9106","0.9114","0.8987","0.9023"
03/28/2022,"0.9097","0.9136","0.9094","0.9105"
03/27/2022,"0.9105","0.9118","0.9093","0.9098"
03/26/2022,"0.9109","0.9120","0.9103","0.9105"
03/25/2022,"0.9093","0.9111","0.9059","0.9110"
03/24/2022,"0.9090","0.9119","0.9077","0.9093"
03/23/2022,"0.9068","0.9118","0.9060","0.9090"
03/22/2022,"0.9078","0.9119","0.9058","0.9070"
03/21/2022,"0.9046","0.9084","0.9040","0.9079"
