https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ETH
1660694400000,2022-08-17 00:00:00,ETH/EUR,1845.0,1924.5014425,1780.0,1802.0,10696259.891988419,5935.77130521
1660608000000,2022-08-16 00:00:00,ETH/EUR,1868.3113065,1890.0,1820.4,1847.1,4227042.724727487,2288.47529897
1660521600000,2022-08-15 00:00:00,ETH/EUR,1887.0049402,1964.10434,1833.71969,1868.016108,7734970.313332241,4140.74069287
1660435200000,2022-08-14 00:00:00,ETH/EUR,1931.9,1977.1,1858.7,1887.23675896,1222306.0685430467,647.66970161
1660348800000,2022-08-13 00:00:00,ETH/EUR,1907.8,1966.18785,1897.7,1932.1,1759883.283499477,910.86552637
1660262400000,2022-08-12 00:00:00,ETH/EUR,1823.0,1914.158895,1798.9990865,1909.092405,5812044.311289205,3044.40177755
1660176000000,2022-08-11 00:00:00,ETH/EUR,1800.1,1877.5,1796.1,1823.1,13037866.067367677,7151.48157938
1660089600000,2022-08-10 00:00:00,ETH/EUR,1666.7,1829.8,1623.8,1800.54778469,15851318.101586297,8803.60867752
1660003200000,2022-08-09 00:00:00,ETH/EUR,1742.4,1754.4,1629.987125,1667.9,3859182.998959964,2313.79758916
1659916800000,2022-08-08 00:00:00,ETH/EUR,1670.0,1779.627543,1664.5,1744.6,6500899.868296548,3726.29821638
1659830400000,2022-08-07 00:00:00,ETH/EUR,1659.5,1697.5,1639.2,1670.5,1974512.899347365,1181.98916453
1659744000000,2022-08-06 00:00:00,ETH/EUR,1705.1,1716.7569715,1654.2830095,1659.3909435,3232604.743270961,1948.0670037
1659657600000,2022-08-05 00:00:00,ETH/EUR,1568.4,1709.2915295,1567.40478932,1705.7,11416944.566680675,6693.40714468
1659571200000,2022-08-04 00:00:00,ETH/EUR,1592.0,1634.0,1542.0,1567.8,5925620.441678418,3779.57675831
1659484800000,2022-08-03 00:00:00,ETH/EUR,1606.0,1652.0,1564.9,1591.8,6054825.895357092,3803.76045694
1659398400000,2022-08-02 00:00:00,ETH/EUR,1587.62451499,1643.6,1519.59365112,1605.5,7211838.0366001455,4491.95766839
1659312000000,2022-08-01 00:00:00,ETH/EUR,1643.6,1662.3,1565.9,1587.9160753,9840981.454514932,6197.41912535
1659225600000,2022-07-31 00:00:00,ETH/EUR,1658.7,1714.7,1632.0,1645.9,2362483.6273082164,1435.37494824
1659139200000,2022-07-30 00:00:00,ETH/EUR,1685.3,1706.0,1637.968455,1659.5,3557592.834827005,2143.77392879
1659052800000,2022-07-29 00:00:00,ETH/EUR,1692.0,1726.0,1629.1860125,1682.8,15084791.441311201,8964.102354
1658966400000,2022-07-28 00:00:00,ETH/EUR,1603.7,1750.2,1569.7,1691.6,15778866.321483664,9327.77626004
1658880000000,2022-07-27 00:00:00,ETH/EUR,1431.0,1610.5,1400.6,1603.91327303,23086888.73744667,14394.10043277
1658793600000,2022-07-26 00:00:00,ETH/EUR,1408.4,1435.9187625,1340.0,1431.7,9950097.846773647,6949.84832491
1658707200000,2022-07-25 00:00:00,ETH/EUR,1566.6,1578.8,1404.0,1407.1191225,8751878.775161352,6219.71419137
1658620800000,2022-07-24 00:00:00,ETH/EUR,1516.3,1630.0,1513.1,1566.9,2669586.0007381113,1703.73731619
1658534400000,2022-07-23 00:00:00,ETH/EUR,1503.2,1563.2,1457.79056,1516.141344,1773801.523162332,1169.94469558
1658448000000,2022-07-22 00:00:00,ETH/EUR,1541.0,1621.3,1485.6,1502.8,19988119.648771662,13300.585339879999
1658361600000,2022-07-21 00:00:00,ETH/EUR,1494.8,1569.390088,1435.018775,1541.7,42728176.17317554,27714.97449126
1658275200000,2022-07-20 00:00:00,ETH/EUR,1507.13465025,1585.0,1458.5,1493.2,17878755.308942232,11973.44984526
1658188800000,2022-07-19 00:00:00,ETH/EUR,1558.619933,1607.09035,1469.0,1507.5,24041843.493162524,15948.15488767
1658102400000,2022-07-18 00:00:00,ETH/EUR,1326.0,1572.7,1323.7320985,1558.5213735,16036391.10028197,10289.49064989
1658016000000,2022-07-17 00:00:00,ETH/EUR,1344.8,1375.9,1308.720738,1325.8,3368761.2042935058,2540.92714157
1657929600000,2022-07-16 00:00:00,ETH/EUR,1220.289642,1415.4,1181.8,1345.4,7871188.816336497,5850.44508424
1657843200000,2022-07-15 00:00:00,ETH/EUR,1189.0,1276.4,1179.3,1220.686194,15794485.767964872,12939.02220374
1657756800000,2022-07-14 00:00:00,ETH/EUR,1109.8,1210.5,1071.4,1189.1257105,16699036.584106091,14043.1212921
1657670400000,2022-07-13 00:00:00,ETH/EUR,1034.9,1115.1,967.0,1113.496482,34013863.39280433,30546.89794054
1657584000000,2022-07-12 00:00:00,ETH/EUR,1086.2,1089.1,1027.6393695,1032.9,15755783.830459729,15253.92954832
1657497600000,2022-07-11 00:00:00,ETH/EUR,1147.3,1149.9,1082.5,1087.03270085,9145078.853713224,8412.88293035
1657411200000,2022-07-10 00:00:00,ETH/EUR,1194.34105427,1194.7,1132.4,1146.7,1487656.7747124312,1297.33738093
1657324800000,2022-07-09 00:00:00,ETH/EUR,1192.139025,1210.4,1183.7,1194.93155216,852219.8871594673,713.19556808
1657238400000,2022-07-08 00:00:00,ETH/EUR,1216.31048977,1250.8,1173.5,1192.04085,20806764.224668615,17454.74093834
1657152000000,2022-07-07 00:00:00,ETH/EUR,1164.4,1232.8131,1139.1,1216.9,12219487.309639012,10041.48846219
1657065600000,2022-07-06 00:00:00,ETH/EUR,1101.960093,1180.6,1081.6,1164.58372856,15580871.91199841,13378.91946272
1656979200000,2022-07-05 00:00:00,ETH/EUR,1102.9,1138.8,1051.695885,1102.0,6340774.74396702,5753.87907801
1656892800000,2022-07-04 00:00:00,ETH/EUR,1029.2,1111.604156,1002.8,1102.9,4410800.294070038,3999.27490622
1656806400000,2022-07-03 00:00:00,ETH/EUR,1022.7670064,1042.6,997.4519408,1030.1,1586808.8638322498,1540.4415725
1656720000000,2022-07-02 00:00:00,ETH/EUR,1016.2464592,1033.698512,985.68,1021.7,2670262.913602514,2613.54890242
1656633600000,2022-07-01 00:00:00,ETH/EUR,1022.19501071,1064.344152,988.29,1016.0,6536932.29495864,6433.98847929
1656547200000,2022-06-30 00:00:00,ETH/EUR,1051.93923873,1059.1,957.9,1020.9,6689107.810989627,6552.16751003
1656460800000,2022-06-29 00:00:00,ETH/EUR,1086.69092,1098.0,1038.8,1052.8,6252667.601984159,5939.08396845
1656374400000,2022-06-28 00:00:00,ETH/EUR,1126.8,1175.0,1079.82683,1086.6,4678414.138620534,4305.55322899
1656288000000,2022-06-27 00:00:00,ETH/EUR,1134.2,1170.8,1106.6,1125.26788433,3932303.9601139263,3494.54917791
1656201600000,2022-06-26 00:00:00,ETH/EUR,1176.0,1212.385275,1131.57794549,1135.5,4904868.574278975,4319.56721645
1656115200000,2022-06-25 00:00:00,ETH/EUR,1159.9,1190.3,1115.3,1175.6,1925107.6466894718,1637.55328912
1656028800000,2022-06-24 00:00:00,ETH/EUR,1086.1,1179.420975,1073.02538,1159.0,10826639.989840189,9341.36323541
1655942400000,2022-06-23 00:00:00,ETH/EUR,991.426944,1095.114788,988.397952,1085.9,15641215.76407915,14403.91911233
1655856000000,2022-06-22 00:00:00,ETH/EUR,1067.391598,1069.6,987.0,991.9,5696093.300546558,5742.60842882
1655769600000,2022-06-21 00:00:00,ETH/EUR,1071.2,1129.8,1053.0,1065.3,6451980.281857751,6056.49139384
1655683200000,2022-06-20 00:00:00,ETH/EUR,1077.8,1109.1,1002.1,1071.3,8543279.341133934,7974.68434718
1655596800000,2022-06-19 00:00:00,ETH/EUR,947.83,1104.2,892.9,1074.58565474,8903338.839929104,8285.36915662
1655510400000,2022-06-18 00:00:00,ETH/EUR,1033.1,1043.0345388,839.42985204,948.8975036,11050475.792873528,11645.59475702
1655424000000,2022-06-17 00:00:00,ETH/EUR,1013.350656,1064.3523744,997.78,1032.9,12603198.73971939,12201.7608091
1655337600000,2022-06-16 00:00:00,ETH/EUR,1183.248,1201.485888,998.1,1013.255844,10835149.498293597,10693.39946318
1655251200000,2022-06-15 00:00:00,ETH/EUR,1157.4,1196.2854396,965.76,1184.777856,23598348.573977653,19917.95209074
1655164800000,2022-06-14 00:00:00,ETH/EUR,1161.3,1217.9,1033.240565,1157.9,15426199.854943108,13322.56659033
1655078400000,2022-06-13 00:00:00,ETH/EUR,1370.3,1386.6,1118.64874,1163.4070845,18521988.911760192,15920.47113906
1654992000000,2022-06-12 00:00:00,ETH/EUR,1459.6,1472.1,1356.6,1370.9,6079097.124551562,4434.38407218
1654905600000,2022-06-11 00:00:00,ETH/EUR,1580.4,1600.8,1428.16339315,1454.4,6454255.570024896,4437.74447884
1654819200000,2022-06-10 00:00:00,ETH/EUR,1685.1,1699.8,1559.10147649,1583.3,9280984.19834544,5861.7976368
1654732800000,2022-06-09 00:00:00,ETH/EUR,1673.4,1712.66055,1660.0,1684.7,11486054.29072792,6817.8632936
1654646400000,2022-06-08 00:00:00,ETH/EUR,1696.2,1717.985444,1653.5,1673.9,4303202.388301315,2570.76431585
1654560000000,2022-06-07 00:00:00,ETH/EUR,1737.30316062,1749.753465,1616.5,1695.6,7394381.890432055,4360.92350226
1654473600000,2022-06-06 00:00:00,ETH/EUR,1684.5,1791.30531238,1684.01125852,1737.0,4068764.80892154,2342.40921642
1654387200000,2022-06-05 00:00:00,ETH/EUR,1684.074105,1708.0,1655.06247,1683.7,1374758.3331468261,816.51026498
1654300800000,2022-06-04 00:00:00,ETH/EUR,1659.91329,1693.6,1632.9,1684.7,591726.7237135981,351.23566434
1654214400000,2022-06-03 00:00:00,ETH/EUR,1707.6,1715.2,1621.8,1656.648315,3400769.264601303,2052.80096796
1654128000000,2022-06-02 00:00:00,ETH/EUR,1708.3,1726.1,1667.8236894,1707.2,4794240.988177872,2808.24800151
1654041600000,2022-06-01 00:00:00,ETH/EUR,1813.0,1839.1,1643.0,1709.3,6656453.548882827,3894.25703439
1653955200000,2022-05-31 00:00:00,ETH/EUR,1854.0,1871.0,1794.5,1806.9,5906097.446426892,3268.63547868
1653868800000,2022-05-30 00:00:00,ETH/EUR,1690.1,1867.7,1681.91705,1855.2,7945869.327468865,4283.02572632
1653782400000,2022-05-29 00:00:00,ETH/EUR,1671.7,1702.9,1644.6,1691.7,3253691.401259319,1923.32647707
1653696000000,2022-05-28 00:00:00,ETH/EUR,1609.5,1683.9,1604.7,1670.8,1950251.738456664,1167.25624758
1653609600000,2022-05-27 00:00:00,ETH/EUR,1671.8,1700.0,1586.4,1606.5,7992536.858553239,4975.12409496
1653523200000,2022-05-26 00:00:00,ETH/EUR,1817.9,1837.6,1621.1,1670.3,5843567.191684838,3498.51355546
1653436800000,2022-05-25 00:00:00,ETH/EUR,1843.3,1885.9,1813.6,1817.810925,3061953.14885387,1684.41783837
1653350400000,2022-05-24 00:00:00,ETH/EUR,1846.3,1866.9,1778.9,1843.45277626,5354287.590595542,2904.48860939
1653264000000,2022-05-23 00:00:00,ETH/EUR,1929.7,1961.9,1834.0,1845.8,5389211.871283416,2919.71604252
1653177600000,2022-05-22 00:00:00,ETH/EUR,1868.0,1941.6,1860.9,1932.6,1086830.25412638,562.3668913
1653091200000,2022-05-21 00:00:00,ETH/EUR,1851.8,1883.3,1834.9,1868.8,862540.362578432,461.54771114
1653004800000,2022-05-20 00:00:00,ETH/EUR,1906.995168,1950.7,1821.0,1857.1,3524374.2582465615,1897.78378022
1652918400000,2022-05-19 00:00:00,ETH/EUR,1827.2,1925.2,1814.5,1912.3,8481828.382812394,4435.40677865
1652832000000,2022-05-18 00:00:00,ETH/EUR,1980.4,1999.9,1822.2,1826.2,7335073.707852407,4016.57743284
1652745600000,2022-05-17 00:00:00,ETH/EUR,1937.2,2013.098553,1905.681237,1988.2,5502448.605000081,2767.5528644
1652659200000,2022-05-16 00:00:00,ETH/EUR,2058.2,2058.2,1899.801954,1937.2,4734715.32851784,2444.1024822
1652572800000,2022-05-15 00:00:00,ETH/EUR,1971.2,2081.0,1925.71064,2061.0,1284545.4081885898,623.26317719
1652486400000,2022-05-14 00:00:00,ETH/EUR,1933.2,1987.9,1876.2,1982.4,1089643.744403424,549.65887026
1652400000000,2022-05-13 00:00:00,ETH/EUR,1893.9,2073.3,1875.4,1930.9,3703815.8781698556,1918.18109595
1652313600000,2022-05-12 00:00:00,ETH/EUR,1987.604432,2086.450112,1687.0,1894.5,21884468.841577757,11551.58028059
1652227200000,2022-05-11 00:00:00,ETH/EUR,2227.5,2326.5524304,1888.0,1980.4,40412820.1372221,20406.39271724
1652140800000,2022-05-10 00:00:00,ETH/EUR,2111.9,2329.9,2085.8,2228.1,28680005.49563146,12871.95614902
1652054400000,2022-05-09 00:00:00,ETH/EUR,2393.5,2405.4,2110.2,2113.8,23771837.117261376,11246.02001952
1651968000000,2022-05-08 00:00:00,ETH/EUR,2500.5,2504.7,2356.3,2398.8,7234757.263502137,3015.99018822
1651881600000,2022-05-07 00:00:00,ETH/EUR,2553.8,2562.2,2455.5,2506.5,3046951.2606515097,1215.61989254
1651795200000,2022-05-06 00:00:00,ETH/EUR,2607.086976,2620.5,2489.6,2554.2,27452972.08859713,10748.16854146
1651708800000,2022-05-05 00:00:00,ETH/EUR,2769.6988164,2782.5,2554.1,2607.2,18656724.988525838,7155.8472647
1651622400000,2022-05-04 00:00:00,ETH/EUR,2643.4,2799.2,2634.029516,2768.5,26870774.181877326,9705.89639945
1651536000000,2022-05-03 00:00:00,ETH/EUR,2721.3,2723.2,2618.9,2646.8,11617785.53687076,4389.3703857
1651449600000,2022-05-02 00:00:00,ETH/EUR,2684.5,2742.0,2647.0,2721.4,8986796.66116034,3302.2696631
1651363200000,2022-05-01 00:00:00,ETH/EUR,2587.8,2703.2,2576.9,2681.3,4021930.4079554044,1499.99269308
1651276800000,2022-04-30 00:00:00,ETH/EUR,2672.9,2694.5,2576.8,2588.7,3313301.885375682,1279.90956286
1651190400000,2022-04-29 00:00:00,ETH/EUR,2797.7,2803.0,2632.0,2672.0,10514219.33940064,3934.96232762
1651104000000,2022-04-28 00:00:00,ETH/EUR,2733.1,2838.38394,2718.3,2797.7,21229787.64512365,7588.30026276
1651017600000,2022-04-27 00:00:00,ETH/EUR,2640.2,2768.2,2630.1,2739.1,11671652.088174531,4261.12667963
1650931200000,2022-04-26 00:00:00,ETH/EUR,2815.2,2833.4,2600.0,2641.34788025,8551870.95786495,3237.69202149
1650844800000,2022-04-25 00:00:00,ETH/EUR,2704.1,2825.878455,2606.8,2807.0,11594876.84541942,4130.70069306
1650758400000,2022-04-24 00:00:00,ETH/EUR,2715.3,2748.4,2699.0,2705.4,3570271.631655948,1319.68345962
1650672000000,2022-04-23 00:00:00,ETH/EUR,2742.0,2759.975988,2701.8,2717.0,829677.6139180099,305.36533453
1650585600000,2022-04-22 00:00:00,ETH/EUR,2754.7,2805.755082,2721.5,2745.2,6204476.252619692,2260.11811621
1650499200000,2022-04-21 00:00:00,ETH/EUR,2835.2,2921.0,2714.3,2754.7,7644032.475079506,2774.90560681
1650412800000,2022-04-20 00:00:00,ETH/EUR,2875.2,2923.9,2800.6,2837.3,12854454.901897695,4530.52370278
1650326400000,2022-04-19 00:00:00,ETH/EUR,2838.0,2904.4,2809.30188,2876.3,4298637.532149863,1494.50249701
1650240000000,2022-04-18 00:00:00,ETH/EUR,2764.0,2847.8,2673.0,2836.6,4707446.279573361,1659.53827807
1650153600000,2022-04-17 00:00:00,ETH/EUR,2830.7,2851.2,2757.8,2766.4,1865859.9762974079,674.47222972
1650067200000,2022-04-16 00:00:00,ETH/EUR,2815.0,2852.2,2786.0,2832.2,1329012.6770453958,469.25099818
1649980800000,2022-04-15 00:00:00,ETH/EUR,2790.5,2833.2,2773.2,2813.5,2354702.99632561,836.93015686
1649894400000,2022-04-14 00:00:00,ETH/EUR,2859.5,2884.0,2749.9,2791.602884,11516017.676344212,4125.23491158
1649808000000,2022-04-13 00:00:00,ETH/EUR,2797.18166,2872.4,2772.2,2862.4,6467074.460320944,2259.31891431
1649721600000,2022-04-12 00:00:00,ETH/EUR,2744.05946522,2833.064213,2717.440305,2799.3,6994137.559063326,2498.53090382
1649635200000,2022-04-11 00:00:00,ETH/EUR,2943.3,2952.31160275,2711.63492,2741.0,12218546.898100799,4457.6967888
1649548800000,2022-04-10 00:00:00,ETH/EUR,2997.8,3043.4,2937.2,2942.0,7462635.7087092195,2536.58589691
1649462400000,2022-04-09 00:00:00,ETH/EUR,2938.6,3006.0,2928.787791,2999.5,1599004.6973629051,533.09041419
1649376000000,2022-04-08 00:00:00,ETH/EUR,2971.015344,3048.8,2918.4,2937.4,6458175.7108883625,2198.60274763
1649289600000,2022-04-07 00:00:00,ETH/EUR,2908.9,2996.4,2885.2,2973.040576,9683763.706154207,3257.19190795
1649203200000,2022-04-06 00:00:00,ETH/EUR,3122.3,3122.3,2904.54432604,2909.5,14374912.860036848,4940.6815123
1649116800000,2022-04-05 00:00:00,ETH/EUR,3208.8,3240.2123583,3116.2,3123.1,6749716.592666463,2161.22333344
1649030400000,2022-04-04 00:00:00,ETH/EUR,3186.1134116,3229.296344,3109.1,3209.72385848,6109417.454771801,1903.40905453
1648944000000,2022-04-03 00:00:00,ETH/EUR,3121.7942064,3240.0,3091.1111808,3186.57624819,3153585.155324063,989.6468528300001
1648857600000,2022-04-02 00:00:00,ETH/EUR,3128.9,3193.7,3107.8,3116.1,4568795.394867015,1466.19023615
1648771200000,2022-04-01 00:00:00,ETH/EUR,2964.7,3154.3,2905.7,3127.2248304,8329326.178585321,2663.48811816
1648684800000,2022-03-31 00:00:00,ETH/EUR,3032.0,3100.4,2941.0,2962.9,11457969.81841911,3867.14699059
1648598400000,2022-03-30 00:00:00,ETH/EUR,3066.139134,3089.2,2999.9,3031.8,8640268.798412096,2849.88086233
1648512000000,2022-03-29 00:00:00,ETH/EUR,3028.9419107,3140.3,3014.4,3066.6,15242135.411005426,4970.36959858
1648425600000,2022-03-28 00:00:00,ETH/EUR,2997.8,3121.71989294,2982.8,3030.124132,6703650.2693814095,2212.33519729
1648339200000,2022-03-27 00:00:00,ETH/EUR,2865.0,3001.8,2848.9,3001.8,2980702.674705306,992.97177517
1648252800000,2022-03-26 00:00:00,ETH/EUR,2826.6,2870.2,2810.6,2860.9,1529453.898751674,534.60585786
1648166400000,2022-03-25 00:00:00,ETH/EUR,2818.6,2897.4,2802.8,2828.1,8364329.977181145,2957.57928545
1648080000000,2022-03-24 00:00:00,ETH/EUR,2759.6,2843.7,2735.0,2824.6,6233337.6957689915,2206.80368752
1647993600000,2022-03-23 00:00:00,ETH/EUR,2690.7,2763.177291,2650.3,2758.8,6810872.176951921,2468.7806934
1647907200000,2022-03-22 00:00:00,ETH/EUR,2621.5,2771.40516646,2621.4,2693.5,9843025.29398276,3654.36246296
1647820800000,2022-03-21 00:00:00,ETH/EUR,2586.7,2680.1,2564.3,2626.7,5324257.357526567,2026.97580901
1647734400000,2022-03-20 00:00:00,ETH/EUR,2672.7,2677.4,2549.139,2589.3,1197918.663410133,462.64189681
1647648000000,2022-03-19 00:00:00,ETH/EUR,2660.2,2696.8,2617.47762,2666.6,2279718.5175855337,854.9158169899999
1647561600000,2022-03-18 00:00:00,ETH/EUR,2536.1,2696.1,2494.0,2659.8,15915066.479983244,5983.55759079
1647475200000,2022-03-17 00:00:00,ETH/EUR,2519.4,2562.329146,2493.4,2538.7,6202989.950516586,2443.37257278
1647388800000,2022-03-16 00:00:00,ETH/EUR,2392.2,2527.3,2378.3,2519.3,13234110.394477932,5253.09030067
1647302400000,2022-03-15 00:00:00,ETH/EUR,2369.3,2438.1,2286.37986027,2390.6,10706181.042741284,4478.44936114
1647216000000,2022-03-14 00:00:00,ETH/EUR,2297.6,2388.5,2289.2,2371.81981,6078468.561361886,2562.78682543
1647129600000,2022-03-13 00:00:00,ETH/EUR,2354.2,2384.4,2280.8,2303.34841,1587177.0702332787,689.07381243
1647043200000,2022-03-12 00:00:00,ETH/EUR,2340.6,2395.613522,2340.6,2354.2,1588008.5742319138,674.54276367
1646956800000,2022-03-11 00:00:00,ETH/EUR,2369.5,2428.275473,2295.9,2344.1,10420887.75122814,4445.58156701
1646870400000,2022-03-10 00:00:00,ETH/EUR,2466.2,2470.3,2304.038382,2370.0,21117180.192122698,8910.20261271
1646784000000,2022-03-09 00:00:00,ETH/EUR,2366.0,2533.5,2358.2,2465.4,12337223.202658746,5004.14667099
1646697600000,2022-03-08 00:00:00,ETH/EUR,2294.6,2399.4,2285.6,2367.3,18172302.33852045,7676.38336439
1646611200000,2022-03-07 00:00:00,ETH/EUR,2348.6,2429.9,2200.0,2296.4,17638300.35616927,7680.84843937
1646524800000,2022-03-06 00:00:00,ETH/EUR,2434.3,2442.342503,2300.0,2347.8,2938869.040494114,1251.75442563
1646438400000,2022-03-05 00:00:00,ETH/EUR,2396.9,2451.6,2367.4,2429.7371,1176999.3889726424,484.41429691
1646352000000,2022-03-04 00:00:00,ETH/EUR,2562.480305,2564.1,2349.3239996,2396.2,12434813.390442649,5189.38877825
1646265600000,2022-03-03 00:00:00,ETH/EUR,2652.2,2673.0,2526.8,2563.03768826,6994461.573475347,2728.9733606
1646179200000,2022-03-02 00:00:00,ETH/EUR,2677.6,2738.5,2621.4,2653.7,18199789.95321195,6858.26956823
1646092800000,2022-03-01 00:00:00,ETH/EUR,2611.9,2723.149125,2552.9,2675.6,14267496.097900629,5332.44733813
1646006400000,2022-02-28 00:00:00,ETH/EUR,2341.3,2629.6,2305.5619275,2602.2,16861363.43033326,6479.65699421
1645920000000,2022-02-27 00:00:00,ETH/EUR,2470.58464,2517.9,2297.3,2341.774701,12525771.933678634,5348.83732766
1645833600000,2022-02-26 00:00:00,ETH/EUR,2457.6,2553.085312,2423.5,2466.1,4164657.352249303,1688.76256123
1645747200000,2022-02-25 00:00:00,ETH/EUR,2325.184518,2515.0,2305.0,2456.2,14283318.902409455,5815.21004088
1645660800000,2022-02-24 00:00:00,ETH/EUR,2283.6,2459.0,2053.8,2325.4,37793113.20100979,16252.30635633
1645574400000,2022-02-23 00:00:00,ETH/EUR,2334.4,2429.7,2282.8,2282.8,7467850.251598412,3271.35546329
1645488000000,2022-02-22 00:00:00,ETH/EUR,2280.4,2354.0,2217.1,2328.7,11767272.648376431,5053.15096336
1645401600000,2022-02-21 00:00:00,ETH/EUR,2321.1,2428.8,2268.521712,2276.9,15049689.620539714,6609.72797248
1645315200000,2022-02-20 00:00:00,ETH/EUR,2444.1787496,2444.5,2279.4,2319.7,6883573.461570583,2967.44124739
1645228800000,2022-02-19 00:00:00,ETH/EUR,2456.190324,2501.0,2384.209198,2443.7,4041869.5914676865,1653.99582251
1645142400000,2022-02-18 00:00:00,ETH/EUR,2546.3,2590.637853,2434.1,2460.5,6757346.319775905,2746.33055061
1645056000000,2022-02-17 00:00:00,ETH/EUR,2749.3,2777.9,2514.1,2548.3,19261048.20314475,7558.39116397
1644969600000,2022-02-16 00:00:00,ETH/EUR,2804.51859998,2805.9,2681.7,2744.0,6413833.46809072,2337.40286738
1644883200000,2022-02-15 00:00:00,ETH/EUR,2592.1,2815.9,2577.4,2803.9,8325261.982470785,2969.17221815
1644796800000,2022-02-14 00:00:00,ETH/EUR,2528.1,2621.6,2496.3,2596.2,9668062.499595745,3723.92824112
1644710400000,2022-02-13 00:00:00,ETH/EUR,2566.0,2602.6,2500.6,2528.1,2719703.4256213107,1075.78949631
1644624000000,2022-02-12 00:00:00,ETH/EUR,2581.8,2627.0,2520.3,2572.6,3177794.55831816,1235.2462716
1644537600000,2022-02-11 00:00:00,ETH/EUR,2695.8,2757.7,2539.0,2582.0,12753564.85074468,4939.41318774
1644451200000,2022-02-10 00:00:00,ETH/EUR,2846.4,2872.0,2683.8,2696.5,15508038.515841309,5751.17319334
1644364800000,2022-02-09 00:00:00,ETH/EUR,2733.7,2866.2,2675.2,2844.3,9118169.079032583,3205.76910981
1644278400000,2022-02-08 00:00:00,ETH/EUR,2752.197659,2834.5,2650.5,2729.0,9925744.64747321,3637.1361844900002
1644192000000,2022-02-07 00:00:00,ETH/EUR,2670.9,2788.9,2618.1,2747.3,10145622.260162985,3692.94298408
1644105600000,2022-02-06 00:00:00,ETH/EUR,2640.1,2685.7,2582.4,2671.175529,3809048.333460604,1425.98204128
1644019200000,2022-02-05 00:00:00,ETH/EUR,2617.4171072,2672.9,2588.1,2635.2345488,5010646.7898781,1901.40448491
1643932800000,2022-02-04 00:00:00,ETH/EUR,2357.9,2618.1,2335.7255971,2617.6,15991887.70801216,6109.3703041
1643846400000,2022-02-03 00:00:00,ETH/EUR,2372.9,2413.2,2254.7,2357.0,16239407.594502341,6889.86321362
1643760000000,2022-02-02 00:00:00,ETH/EUR,2475.9,2487.8,2314.2,2371.8,5338565.198850127,2250.84964957
1643673600000,2022-02-01 00:00:00,ETH/EUR,2389.7,2505.6,2385.2,2474.5,6192730.42014368,2502.61888064
1643587200000,2022-01-31 00:00:00,ETH/EUR,2340.77369,2411.5,2221.687215,2396.0,8669521.77831552,3618.33129312
1643500800000,2022-01-30 00:00:00,ETH/EUR,2335.2,2367.9,2282.9,2337.6,7666771.363394687,3279.76187688
1643414400000,2022-01-29 00:00:00,ETH/EUR,2284.4,2366.6,2262.5,2334.6,3523105.8786701877,1509.08330278
1643328000000,2022-01-28 00:00:00,ETH/EUR,2177.9,2294.2,2119.8,2284.7,6062392.24017174,2653.4740842
1643241600000,2022-01-27 00:00:00,ETH/EUR,2187.3928817,2257.5,2078.2,2177.4,13251201.98739813,6085.79130495
1643155200000,2022-01-26 00:00:00,ETH/EUR,2176.8,2412.5,2139.2,2191.8,14583679.715713836,6653.74565002
1643068800000,2022-01-25 00:00:00,ETH/EUR,2155.7,2220.8,2082.2,2176.1,3798014.998854279,1745.33109639
1642982400000,2022-01-24 00:00:00,ETH/EUR,2237.8,2238.4,1913.0,2157.3,13189574.892531637,6113.92708132
1642896000000,2022-01-23 00:00:00,ETH/EUR,2126.09358,2247.5,2096.8,2241.9859285,5254818.699856404,2343.82322969
1642809600000,2022-01-22 00:00:00,ETH/EUR,2268.2738845,2312.787867,2029.4,2125.7,13484975.529951293,6343.78112149
1642723200000,2022-01-21 00:00:00,ETH/EUR,2652.1097625,2684.7,2176.20109569,2267.9212985,28410247.48765417,12526.99884535
1642636800000,2022-01-20 00:00:00,ETH/EUR,2722.8,2884.6,2642.1,2655.3,5961672.930778021,2245.1975034
1642550400000,2022-01-19 00:00:00,ETH/EUR,2794.3,2806.6,2690.6,2723.4,7280992.203237863,2673.49350196
1642464000000,2022-01-18 00:00:00,ETH/EUR,2814.1,2841.3,2725.1,2793.9,5465517.11871429,1956.2321911
1642377600000,2022-01-17 00:00:00,ETH/EUR,2935.4,2941.43332,2755.0,2813.5,6306876.598679345,2241.64798247
1642291200000,2022-01-16 00:00:00,ETH/EUR,2912.900757,2969.48745,2871.8,2938.2,1558361.898155304,530.37978972
1642204800000,2022-01-15 00:00:00,ETH/EUR,2904.2,2954.3,2863.9,2916.1,670527.565353569,229.93983929
1642118400000,2022-01-14 00:00:00,ETH/EUR,2828.6,2927.50845,2784.3,2901.7,13122109.951436138,4522.21454714
1642032000000,2022-01-13 00:00:00,ETH/EUR,2947.7,2972.9,2822.2,2825.7088542,6506417.260634921,2302.57878513
1641945600000,2022-01-12 00:00:00,ETH/EUR,2850.7,2980.4,2824.190677,2945.8,9078460.70132859,3081.83199855
1641859200000,2022-01-11 00:00:00,ETH/EUR,2723.6659226,2874.0,2695.1,2849.0908674,16257322.770606434,5706.14400426
1641772800000,2022-01-10 00:00:00,ETH/EUR,2771.0,2807.2,2594.9,2723.1364214,12863952.30021148,4723.94706307
