https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume ETH
1681689600000,2023-04-17 00:00:00,ETH/UST,2118.5,2119.6,2058.1,2074.4,5928415.508759552,2857.89409408
1681603200000,2023-04-16 00:00:00,ETH/UST,2090.6,2141.6,2072.7,2119.5,5230605.070206045,2467.84858231
1681516800000,2023-04-15 00:00:00,ETH/UST,2099.9,2111.0,2073.3,2090.6,7315158.791056476,3499.07145846
1681430400000,2023-04-14 00:00:00,ETH/UST,2012.2,2140.0,2009.5,2099.7,21829936.268457375,10396.69298874
1681344000000,2023-04-13 00:00:00,ETH/UST,1918.1,2022.0,1900.0,2011.8,7272955.797102786,3615.14852227
1681257600000,2023-04-12 00:00:00,ETH/UST,1889.8,1930.7,1852.9,1916.5,4550222.69781518,2374.23568892
1681171200000,2023-04-11 00:00:00,ETH/UST,1909.6,1937.0,1882.5,1889.7,4185764.721685233,2215.04192289
1681084800000,2023-04-10 00:00:00,ETH/UST,1858.0,1917.4,1847.2,1910.0,6333021.3867232,3315.71800352
1680998400000,2023-04-09 00:00:00,ETH/UST,1847.7,1872.6,1823.0,1857.9,9128337.351424303,4913.25547738
1680912000000,2023-04-08 00:00:00,ETH/UST,1863.9,1879.2,1847.7,1848.5,1281129.5191107101,693.06438686
1680825600000,2023-04-07 00:00:00,ETH/UST,1872.3,1882.1,1841.7,1864.1,2626287.663570088,1408.87702568
1680739200000,2023-04-06 00:00:00,ETH/UST,1908.4,1908.6,1853.7,1872.3,7309174.960164363,3903.84818681
1680652800000,2023-04-05 00:00:00,ETH/UST,1870.5,1958.8,1864.3,1908.3,10390668.754730407,5444.98703282
1680566400000,2023-04-04 00:00:00,ETH/UST,1810.9,1890.9,1801.7,1870.3,4308800.034270546,2303.80154749
1680480000000,2023-04-03 00:00:00,ETH/UST,1794.2,1839.5,1763.9,1810.7,5111801.805453532,2823.10808276
1680393600000,2023-04-02 00:00:00,ETH/UST,1820.8,1825.0,1773.2,1794.5,891508.3781131449,496.80043360999997
1680307200000,2023-04-01 00:00:00,ETH/UST,1821.7,1842.0,1808.9,1820.4,743308.496318688,408.32152072
1680220800000,2023-03-31 00:00:00,ETH/UST,1793.7,1846.5,1780.1,1821.8,3803388.012825738,2087.70886641
1680134400000,2023-03-30 00:00:00,ETH/UST,1793.3,1828.3,1765.0,1792.9,6521352.729623461,3637.32094909
1680048000000,2023-03-29 00:00:00,ETH/UST,1772.1,1826.2,1772.1,1793.3,25520778.868394375,14231.18210472
1679961600000,2023-03-28 00:00:00,ETH/UST,1715.4,1794.6,1701.1,1772.1,15876493.160662036,8959.140658350001
1679875200000,2023-03-27 00:00:00,ETH/UST,1773.8,1780.2,1687.2,1714.8,11720787.773045952,6835.07567824
1679788800000,2023-03-26 00:00:00,ETH/UST,1742.1,1800.8,1739.6,1774.2,3726722.180025804,2100.50849962
1679702400000,2023-03-25 00:00:00,ETH/UST,1749.3,1762.7,1714.4,1742.3,4563599.010453504,2619.29576448
1679616000000,2023-03-24 00:00:00,ETH/UST,1813.9,1818.7,1725.7,1749.2,10021432.266096069,5729.15176429
1679529600000,2023-03-23 00:00:00,ETH/UST,1733.9,1855.6,1729.3,1813.3,3421670.091658086,1886.98510542
1679443200000,2023-03-22 00:00:00,ETH/UST,1801.0,1819.2,1710.9,1734.6,12628567.653539209,7280.3918214800005
1679356800000,2023-03-21 00:00:00,ETH/UST,1732.6,1834.9,1718.0,1801.7,13174990.148744106,7312.53269065
1679270400000,2023-03-20 00:00:00,ETH/UST,1780.5,1802.9,1725.0,1732.6,8585009.132118225,4954.98622424
1679184000000,2023-03-19 00:00:00,ETH/UST,1759.0,1840.7,1758.2,1779.7,18548035.84098313,10422.00137157
1679097600000,2023-03-18 00:00:00,ETH/UST,1788.8,1840.7,1747.3,1759.1,4749792.791369507,2700.12665077
1679011200000,2023-03-17 00:00:00,ETH/UST,1673.3,1796.3,1662.6,1789.3,18848442.699773017,10533.97568869
1678924800000,2023-03-16 00:00:00,ETH/UST,1649.6,1691.4,1632.9,1673.6,4702632.651329344,2809.89044654
1678838400000,2023-03-15 00:00:00,ETH/UST,1698.9,1716.3,1611.8,1650.2,4904243.715815464,2971.90868732
1678752000000,2023-03-14 00:00:00,ETH/UST,1673.4,1776.9,1655.2,1700.7,8937711.117759928,5255.31317561
1678665600000,2023-03-13 00:00:00,ETH/UST,1579.5,1694.8,1565.1,1673.9,22719374.018050943,13572.71881119
1678579200000,2023-03-12 00:00:00,ETH/UST,1472.1,1592.9,1450.0,1580.4,10175669.797253473,6438.66729768
1678492800000,2023-03-11 00:00:00,ETH/UST,1426.5,1476.7,1409.0,1472.0,8201480.77366016,5571.65813428
1678406400000,2023-03-10 00:00:00,ETH/UST,1437.6,1437.9,1370.0,1427.2,3933824.853786496,2756.32346818
1678320000000,2023-03-09 00:00:00,ETH/UST,1532.3,1546.1,1408.0,1437.4,3151444.1128957844,2192.46146716
1678233600000,2023-03-08 00:00:00,ETH/UST,1562.1,1570.0,1523.5,1532.4,1248488.3506015441,814.72745406
1678147200000,2023-03-07 00:00:00,ETH/UST,1565.6,1583.6,1533.8,1561.8,1251170.69055312,801.1081384
1678060800000,2023-03-06 00:00:00,ETH/UST,1564.5,1581.4,1555.2,1565.7,1470035.8551307442,938.90007992
1677974400000,2023-03-05 00:00:00,ETH/UST,1566.5,1588.2,1554.0,1564.5,3191510.1804170553,2039.95537259
1677888000000,2023-03-04 00:00:00,ETH/UST,1569.2,1576.6,1549.1,1566.7,1031247.217065988,658.22889964
1677801600000,2023-03-03 00:00:00,ETH/UST,1648.0,1648.4,1530.0,1569.2,15039083.851664757,9583.91782543
1677715200000,2023-03-02 00:00:00,ETH/UST,1665.0,1677.8,1619.9,1648.0,3692382.9478432,2240.5236334
1677628800000,2023-03-01 00:00:00,ETH/UST,1605.3,1668.8,1595.5,1665.1,4781009.044490488,2871.30445288
1677542400000,2023-02-28 00:00:00,ETH/UST,1633.6,1647.8,1597.7,1604.7,1839867.914626767,1146.54945761
1677456000000,2023-02-27 00:00:00,ETH/UST,1641.2,1664.9,1609.1,1633.2,2880907.965554592,1763.96520056
1677369600000,2023-02-26 00:00:00,ETH/UST,1594.5,1650.7,1588.2,1641.3,3225993.894007086,1965.51142022
1677283200000,2023-02-25 00:00:00,ETH/UST,1607.5,1608.6,1558.8,1594.7,2863536.80785227,1795.6586241
1677196800000,2023-02-24 00:00:00,ETH/UST,1650.6,1664.4,1575.8,1607.8,4794991.401667845,2982.33076357
1677110400000,2023-02-23 00:00:00,ETH/UST,1643.6,1678.8,1630.0,1650.5,4563839.4941565,2765.125413
1677024000000,2023-02-22 00:00:00,ETH/UST,1659.3,1666.5,1598.6,1643.3,8943842.72625528,5442.61104257
1676937600000,2023-02-21 00:00:00,ETH/UST,1703.4,1716.4,1636.4,1659.4,4685977.425634494,2823.89865351
1676851200000,2023-02-20 00:00:00,ETH/UST,1679.7,1719.5,1652.4,1703.5,3491387.50060287,2049.53771682
1676764800000,2023-02-19 00:00:00,ETH/UST,1691.7,1726.1,1667.0,1680.8,1773397.9529432317,1055.09159504
1676678400000,2023-02-18 00:00:00,ETH/UST,1694.1,1712.3,1680.5,1691.8,1792496.710945908,1059.52045806
1676592000000,2023-02-17 00:00:00,ETH/UST,1638.6,1721.1,1631.6,1693.8,4666218.202703142,2754.88145159
1676505600000,2023-02-16 00:00:00,ETH/UST,1674.5,1741.4,1634.8,1637.7,4837491.896836764,2953.83275132
1676419200000,2023-02-15 00:00:00,ETH/UST,1555.8,1682.0,1542.6,1674.8,4492279.854539168,2682.27839416
1676332800000,2023-02-14 00:00:00,ETH/UST,1505.5,1567.6,1488.0,1555.8,3774113.8341459963,2425.83483362
1676246400000,2023-02-13 00:00:00,ETH/UST,1515.0,1526.0,1462.8,1505.4,13729599.149844864,9120.23326016
1676160000000,2023-02-12 00:00:00,ETH/UST,1538.8,1548.3,1494.6,1515.6,2118282.729238224,1397.65289604
1676073600000,2023-02-11 00:00:00,ETH/UST,1513.1,1543.2,1506.1,1538.6,13210197.890447935,8585.85590176
1675987200000,2023-02-10 00:00:00,ETH/UST,1545.7,1554.4,1490.8,1513.8,15385458.502794383,10163.46842568
1675900800000,2023-02-09 00:00:00,ETH/UST,1650.1,1655.5,1524.1,1545.4,71951127.60391392,46558.25521154
1675814400000,2023-02-08 00:00:00,ETH/UST,1671.8,1697.3,1631.3,1650.4,4421675.10276032,2679.1536008
1675728000000,2023-02-07 00:00:00,ETH/UST,1614.4,1678.3,1613.4,1671.4,3665767.1126701385,2193.23149017
1675641600000,2023-02-06 00:00:00,ETH/UST,1629.4,1658.0,1605.9,1614.2,4299895.137257118,2663.79329529
1675555200000,2023-02-05 00:00:00,ETH/UST,1666.2,1673.6,1610.4,1629.6,3920851.5601306795,2406.02083955
1675468800000,2023-02-04 00:00:00,ETH/UST,1663.3,1694.1,1646.4,1666.5,1425324.174511215,855.28003271
1675382400000,2023-02-03 00:00:00,ETH/UST,1643.7,1675.0,1604.0,1663.6,5493321.317536663,3302.06859674
1675296000000,2023-02-02 00:00:00,ETH/UST,1642.1,1713.6,1627.2,1643.5,6028911.758326139,3668.33693844
1675209600000,2023-02-01 00:00:00,ETH/UST,1585.4,1647.6,1558.0,1641.8,7404793.915391552,4510.16805664
1675123200000,2023-01-31 00:00:00,ETH/UST,1566.1,1604.9,1561.7,1585.2,9473345.705420557,5976.120177530001
1675036800000,2023-01-30 00:00:00,ETH/UST,1644.6,1647.1,1530.7,1566.4,12817138.729131617,8182.54515394
1674950400000,2023-01-29 00:00:00,ETH/UST,1572.1,1660.9,1566.3,1645.0,7174082.3555859495,4361.14428911
1674864000000,2023-01-28 00:00:00,ETH/UST,1597.1,1606.0,1556.0,1572.4,2334740.9400979043,1484.82634196
1674777600000,2023-01-27 00:00:00,ETH/UST,1600.7,1621.2,1553.4,1597.4,3938432.2491610744,2465.52663651
1674691200000,2023-01-26 00:00:00,ETH/UST,1612.1,1631.6,1578.1,1601.2,3856077.2403523796,2408.24209365
1674604800000,2023-01-25 00:00:00,ETH/UST,1555.8,1639.4,1515.2,1611.0,8991009.02075877,5581.01118607
1674518400000,2023-01-24 00:00:00,ETH/UST,1625.9,1640.8,1533.0,1555.8,6773017.000523833,4353.39825204
1674432000000,2023-01-23 00:00:00,ETH/UST,1627.4,1647.9,1586.6,1626.6,3191414.670246228,1962.01565858
1674345600000,2023-01-22 00:00:00,ETH/UST,1626.3,1664.9,1604.2,1627.1,3376627.8127964237,2075.24295544
1674259200000,2023-01-21 00:00:00,ETH/UST,1657.6,1679.4,1619.3,1626.2,23536930.42399466,14473.57669659
1674172800000,2023-01-20 00:00:00,ETH/UST,1550.9,1672.9,1541.7,1658.6,22974982.770829078,13852.033504660001
1674086400000,2023-01-19 00:00:00,ETH/UST,1510.8,1564.0,1510.6,1550.9,5818680.449018593,3751.80891677
1674000000000,2023-01-18 00:00:00,ETH/UST,1565.0,1611.0,1502.0,1512.2,20216694.03427997,13369.06099344
1673913600000,2023-01-17 00:00:00,ETH/UST,1576.8,1606.5,1541.4,1565.1,4426615.326067227,2828.32747177
1673827200000,2023-01-16 00:00:00,ETH/UST,1552.0,1605.7,1522.1,1576.4,9694202.37324353,6149.58283002
1673740800000,2023-01-15 00:00:00,ETH/UST,1549.4,1566.5,1516.7,1552.3,17104661.989782114,11018.915151570001
1673654400000,2023-01-14 00:00:00,ETH/UST,1451.3,1616.0,1449.6,1549.3,22796835.96389549,14714.281265020001
1673568000000,2023-01-13 00:00:00,ETH/UST,1415.7,1464.6,1401.2,1450.9,3299476.103169917,2274.08925713
1673481600000,2023-01-12 00:00:00,ETH/UST,1389.2,1437.4,1360.2,1415.8,8481280.69675785,5990.45112075
1673395200000,2023-01-11 00:00:00,ETH/UST,1335.3,1400.1,1321.7,1389.7,3958756.3995899917,2848.64100136
1673308800000,2023-01-10 00:00:00,ETH/UST,1320.3,1347.2,1317.0,1334.9,9314875.105365872,6977.95722928
1673222400000,2023-01-09 00:00:00,ETH/UST,1289.8,1344.5,1285.7,1320.3,22168651.6686831,16790.61703301
1673136000000,2023-01-08 00:00:00,ETH/UST,1264.2,1295.8,1258.5,1289.7,2237731.782599016,1735.07930728
1673049600000,2023-01-07 00:00:00,ETH/UST,1269.2,1270.7,1261.5,1263.9,993527.3957947142,786.0806992600001
1672963200000,2023-01-06 00:00:00,ETH/UST,1251.7,1276.8,1236.5,1269.2,8992246.514729116,7084.97204123
1672876800000,2023-01-05 00:00:00,ETH/UST,1256.7,1259.5,1242.6,1251.3,3599669.807128983,2876.74403191
1672790400000,2023-01-04 00:00:00,ETH/UST,1214.9,1271.6,1212.9,1257.0,7335994.21335984,5836.11313712
1672704000000,2023-01-03 00:00:00,ETH/UST,1214.2,1220.1,1205.3,1214.9,4356504.266218497,3585.89535453
1672617600000,2023-01-02 00:00:00,ETH/UST,1200.6,1224.0,1192.9,1213.9,2857329.0148243764,2353.84217384
1672531200000,2023-01-01 00:00:00,ETH/UST,1195.9,1204.2,1191.3,1200.6,944933.3953984079,787.05097068
1672444800000,2022-12-31 00:00:00,ETH/UST,1199.8,1208.1,1191.9,1195.9,1565100.1173950033,1308.72156317
1672358400000,2022-12-30 00:00:00,ETH/UST,1200.5,1202.0,1182.9,1199.8,1530938.588323452,1275.99482274
1672272000000,2022-12-29 00:00:00,ETH/UST,1190.3,1206.6,1187.0,1200.9,3410585.472812043,2840.02454227
1672185600000,2022-12-28 00:00:00,ETH/UST,1211.5,1215.2,1181.5,1189.8,3681030.989979054,3093.82332323
1672099200000,2022-12-27 00:00:00,ETH/UST,1228.2,1233.0,1201.0,1211.4,2578760.106344622,2128.74369023
1672012800000,2022-12-26 00:00:00,ETH/UST,1218.7,1230.4,1212.9,1227.7,978801.833947145,797.26466885
1671926400000,2022-12-25 00:00:00,ETH/UST,1220.7,1224.2,1193.0,1218.4,2579147.5206417684,2116.83151727
1671840000000,2022-12-24 00:00:00,ETH/UST,1220.1,1226.8,1214.8,1220.7,974317.8942896101,798.1632623
1671753600000,2022-12-23 00:00:00,ETH/UST,1217.8,1230.9,1213.5,1220.0,1380591.2677495999,1131.63218668
1671667200000,2022-12-22 00:00:00,ETH/UST,1213.8,1236.9,1184.1,1217.8,3072120.6151701375,2522.68074821
1671580800000,2022-12-21 00:00:00,ETH/UST,1216.9,1222.8,1204.0,1214.0,2313905.03682328,1906.01732852
1671494400000,2022-12-20 00:00:00,ETH/UST,1167.4,1230.4,1163.1,1216.9,4619213.119880866,3795.88554514
1671408000000,2022-12-19 00:00:00,ETH/UST,1184.1,1194.5,1150.9,1167.6,3936467.14153812,3371.4175587
1671321600000,2022-12-18 00:00:00,ETH/UST,1187.2,1196.6,1172.7,1183.3,803830.7433746159,679.31272152
1671235200000,2022-12-17 00:00:00,ETH/UST,1166.3,1189.9,1162.6,1187.2,12113948.63585088,10203.7977054
1671148800000,2022-12-16 00:00:00,ETH/UST,1266.3,1279.4,1156.2,1166.5,11030237.98106793,9455.84053242
1671062400000,2022-12-15 00:00:00,ETH/UST,1307.3,1311.3,1259.9,1266.5,11131085.033784134,8788.85513919
1670976000000,2022-12-14 00:00:00,ETH/UST,1320.9,1351.7,1301.0,1307.2,6137579.300777552,4695.21060341
1670889600000,2022-12-13 00:00:00,ETH/UST,1275.6,1346.5,1255.7,1320.7,4090612.5981653146,3097.3064270200002
1670803200000,2022-12-12 00:00:00,ETH/UST,1262.8,1278.5,1240.8,1275.3,1440259.485297984,1129.34955328
1670716800000,2022-12-11 00:00:00,ETH/UST,1266.4,1284.0,1255.7,1263.3,1882341.8814514799,1490.0196956
1670630400000,2022-12-10 00:00:00,ETH/UST,1262.9,1282.6,1259.9,1266.1,3988808.429641497,3150.46870677
1670544000000,2022-12-09 00:00:00,ETH/UST,1280.4,1296.3,1256.0,1262.9,7067568.32932052,5596.3008388
1670457600000,2022-12-08 00:00:00,ETH/UST,1231.7,1293.2,1222.5,1280.2,42737230.73696103,33383.24538116
1670371200000,2022-12-07 00:00:00,ETH/UST,1271.9,1277.6,1219.0,1231.4,3337028.3543369086,2709.94669022
1670284800000,2022-12-06 00:00:00,ETH/UST,1259.4,1274.0,1242.4,1271.2,2470180.607261248,1943.18801704
1670198400000,2022-12-05 00:00:00,ETH/UST,1279.3,1305.3,1247.9,1259.5,5892587.724344475,4678.51347705
1670112000000,2022-12-04 00:00:00,ETH/UST,1241.8,1285.9,1241.8,1279.7,5601662.590786432,4377.3248345599995
1670025600000,2022-12-03 00:00:00,ETH/UST,1295.3,1305.9,1236.7,1241.8,9795822.719095755,7888.40611942
1669939200000,2022-12-02 00:00:00,ETH/UST,1276.3,1296.7,1265.3,1295.8,5456356.261641868,4210.8012514600005
1669852800000,2022-12-01 00:00:00,ETH/UST,1294.5,1298.0,1263.7,1276.2,5493693.427453242,4304.72765041
1669766400000,2022-11-30 00:00:00,ETH/UST,1216.7,1309.9,1213.2,1294.6,36245332.56799623,27997.32161903
1669680000000,2022-11-29 00:00:00,ETH/UST,1167.5,1226.4,1158.2,1216.5,7781307.774888765,6396.47166041
1669593600000,2022-11-28 00:00:00,ETH/UST,1193.9,1198.8,1150.7,1167.5,9199957.6108479,7880.04934548
1669507200000,2022-11-27 00:00:00,ETH/UST,1204.9,1223.0,1189.3,1193.5,2148025.336944795,1799.76986757
1669420800000,2022-11-26 00:00:00,ETH/UST,1199.1,1235.0,1196.5,1205.5,5624441.593352945,4665.65042999
1669334400000,2022-11-25 00:00:00,ETH/UST,1203.7,1207.9,1172.0,1198.5,8379777.426439485,6991.88771501
1669248000000,2022-11-24 00:00:00,ETH/UST,1184.9,1216.8,1180.7,1204.0,6231547.5596528,5175.7039532
1669161600000,2022-11-23 00:00:00,ETH/UST,1140.0,1190.1,1128.1,1186.0,6126312.07298728,5165.52451348
1669075200000,2022-11-22 00:00:00,ETH/UST,1107.6,1142.1,1075.5,1138.9,5483531.602920428,4814.76126343
1668988800000,2022-11-21 00:00:00,ETH/UST,1142.0,1146.0,1080.6,1106.9,21365517.986498374,19302.121227300002
1668902400000,2022-11-20 00:00:00,ETH/UST,1217.6,1225.7,1133.9,1142.4,10273670.316331297,8993.05875029
1668816000000,2022-11-19 00:00:00,ETH/UST,1212.4,1234.0,1198.1,1218.1,1051499.3505823559,863.22908676
1668729600000,2022-11-18 00:00:00,ETH/UST,1199.8,1233.4,1199.3,1213.0,4491255.01226007,3702.60099939
1668643200000,2022-11-17 00:00:00,ETH/UST,1215.9,1227.9,1181.9,1200.0,3254673.0286680004,2712.22752389
1668556800000,2022-11-16 00:00:00,ETH/UST,1253.0,1268.0,1187.8,1216.3,4437528.207809744,3648.38297115
1668470400000,2022-11-15 00:00:00,ETH/UST,1242.7,1290.9,1232.7,1253.0,8512399.28440636,6793.61475212
1668384000000,2022-11-14 00:00:00,ETH/UST,1221.3,1289.6,1172.4,1242.7,31225692.50962498,25127.29742466
1668297600000,2022-11-13 00:00:00,ETH/UST,1256.1,1273.8,1201.8,1221.2,9838097.214073433,8056.09008686
1668211200000,2022-11-12 00:00:00,ETH/UST,1289.2,1291.9,1240.0,1256.8,78160677.95091896,62190.22752301
1668124800000,2022-11-11 00:00:00,ETH/UST,1298.8,1308.0,1201.0,1288.1,30799873.120035797,23911.088518
1668038400000,2022-11-10 00:00:00,ETH/UST,1099.9,1348.5,1088.0,1298.7,48644217.3723184,37456.08483277
1667952000000,2022-11-09 00:00:00,ETH/UST,1333.1,1336.4,1074.3,1101.6,52779549.35506104,47911.7187319
1667865600000,2022-11-08 00:00:00,ETH/UST,1567.3,1578.0,1213.5,1334.5,23458151.55170852,17578.23271016
1667779200000,2022-11-07 00:00:00,ETH/UST,1567.7,1608.0,1547.0,1567.6,4077882.2914350554,2601.35384756
1667692800000,2022-11-06 00:00:00,ETH/UST,1626.6,1638.6,1565.4,1568.7,2878779.4986334234,1835.13705529
1667606400000,2022-11-05 00:00:00,ETH/UST,1644.2,1666.0,1622.1,1627.3,2862525.948003358,1759.06467646
1667520000000,2022-11-04 00:00:00,ETH/UST,1531.3,1676.2,1528.7,1644.7,4411415.757024179,2682.20086157
1667433600000,2022-11-03 00:00:00,ETH/UST,1518.0,1558.5,1514.9,1530.8,1960308.563380888,1280.57784386
1667347200000,2022-11-02 00:00:00,ETH/UST,1579.3,1620.5,1502.4,1518.6,11838755.80935843,7795.83551255
1667260800000,2022-11-01 00:00:00,ETH/UST,1572.8,1611.5,1564.5,1578.8,4397741.115397144,2785.4960193800002
1667174400000,2022-10-31 00:00:00,ETH/UST,1590.9,1635.0,1546.3,1572.9,5920758.218914099,3764.23054162
1667088000000,2022-10-30 00:00:00,ETH/UST,1620.2,1640.1,1577.1,1590.0,1825929.7757166,1148.38350674
1667001600000,2022-10-29 00:00:00,ETH/UST,1554.4,1662.6,1548.4,1620.3,6859188.512839179,4233.28304193
1666915200000,2022-10-28 00:00:00,ETH/UST,1513.8,1574.5,1479.3,1554.9,5315254.483653691,3418.3899181
1666828800000,2022-10-27 00:00:00,ETH/UST,1564.6,1578.5,1503.6,1513.9,11113504.32017081,7340.9764979
1666742400000,2022-10-26 00:00:00,ETH/UST,1461.1,1593.2,1457.7,1565.9,15905368.11992096,10157.33323962
1666656000000,2022-10-25 00:00:00,ETH/UST,1343.3,1530.0,1335.1,1459.6,12363227.952356221,8470.28497695
1666569600000,2022-10-24 00:00:00,ETH/UST,1363.6,1369.7,1324.6,1343.5,3035156.5187420347,2259.14143561
1666483200000,2022-10-23 00:00:00,ETH/UST,1313.8,1370.4,1299.2,1363.8,3204054.2894409774,2349.35788931
1666396800000,2022-10-22 00:00:00,ETH/UST,1299.5,1319.2,1294.0,1313.7,837293.8567800571,637.35545161
1666310400000,2022-10-21 00:00:00,ETH/UST,1282.5,1306.8,1253.4,1299.4,998459.9843170202,768.4007883
1666224000000,2022-10-20 00:00:00,ETH/UST,1284.8,1310.5,1271.1,1282.6,1805293.9587163797,1407.5268663
1666137600000,2022-10-19 00:00:00,ETH/UST,1310.4,1313.0,1280.6,1285.0,1549465.25040615,1205.80953339
1666051200000,2022-10-18 00:00:00,ETH/UST,1331.5,1341.2,1287.8,1310.6,1160132.773193074,885.19210529
1665964800000,2022-10-17 00:00:00,ETH/UST,1305.8,1338.4,1295.9,1331.4,834406.4200040101,626.71354965
1665878400000,2022-10-16 00:00:00,ETH/UST,1275.1,1315.0,1274.4,1305.6,453054.243770112,347.00845877
1665792000000,2022-10-15 00:00:00,ETH/UST,1296.8,1301.4,1264.1,1275.0,339574.402824,266.33286496
1665705600000,2022-10-14 00:00:00,ETH/UST,1286.5,1343.2,1284.4,1296.8,1470463.7526634,1133.91714425
1665619200000,2022-10-13 00:00:00,ETH/UST,1293.7,1301.2,1187.1,1287.1,10284983.75619604,7990.81948271
1665532800000,2022-10-12 00:00:00,ETH/UST,1279.9,1303.2,1275.4,1294.4,1704982.1935757601,1317.19885165
1665446400000,2022-10-11 00:00:00,ETH/UST,1290.0,1297.6,1267.3,1279.9,2604708.21287175,2035.0872825
1665360000000,2022-10-10 00:00:00,ETH/UST,1323.2,1338.0,1287.0,1290.0,3045187.7836887003,2360.6106850300002
1665273600000,2022-10-09 00:00:00,ETH/UST,1315.2,1328.8,1307.7,1323.2,276229.350991808,208.75857844
1665187200000,2022-10-08 00:00:00,ETH/UST,1330.6,1336.8,1302.9,1315.1,613353.164612443,466.39279493
1665100800000,2022-10-07 00:00:00,ETH/UST,1352.0,1361.0,1317.5,1331.0,2834163.40503978,2129.3489143799998
1665014400000,2022-10-06 00:00:00,ETH/UST,1352.5,1383.0,1345.6,1352.0,3336502.7060455997,2467.8274453
1664928000000,2022-10-05 00:00:00,ETH/UST,1361.0,1364.0,1317.5,1352.2,2313511.696235604,1710.92419482
1664841600000,2022-10-04 00:00:00,ETH/UST,1322.7,1369.0,1318.9,1361.8,1534115.813646856,1126.53533092
1664755200000,2022-10-03 00:00:00,ETH/UST,1276.2,1329.3,1263.2,1323.0,2387125.92025215,1804.32798205
1664668800000,2022-10-02 00:00:00,ETH/UST,1311.4,1318.3,1269.5,1276.7,1049453.358014191,822.00466673
1664582400000,2022-10-01 00:00:00,ETH/UST,1328.2,1333.9,1303.1,1311.5,1813562.185646855,1382.81523877
1664496000000,2022-09-30 00:00:00,ETH/UST,1335.9,1372.6,1314.0,1328.8,3642792.818494016,2741.41542632
1664409600000,2022-09-29 00:00:00,ETH/UST,1337.5,1351.6,1288.8,1335.8,1703164.844123838,1275.01485561
1664323200000,2022-09-28 00:00:00,ETH/UST,1328.2,1355.2,1254.1,1337.3,2749399.9616364776,2055.93356886
1664236800000,2022-09-27 00:00:00,ETH/UST,1337.3,1400.0,1304.2,1328.2,2299920.475282956,1731.60704358
1664150400000,2022-09-26 00:00:00,ETH/UST,1294.2,1340.8,1279.5,1337.1,5730137.916208268,4285.49690839
1664064000000,2022-09-25 00:00:00,ETH/UST,1317.6,1336.8,1270.0,1294.0,1716498.42002892,1326.50573418
1663977600000,2022-09-24 00:00:00,ETH/UST,1328.1,1348.8,1306.6,1317.3,799708.584250428,607.08159436
1663891200000,2022-09-23 00:00:00,ETH/UST,1326.7,1358.3,1262.4,1327.2,2328228.955054296,1754.24122593
1663804800000,2022-09-22 00:00:00,ETH/UST,1244.8,1348.0,1237.5,1326.3,3592433.955961221,2708.61340267
1663718400000,2022-09-21 00:00:00,ETH/UST,1323.1,1409.4,1220.4,1247.0,5395568.13880162,4326.83892446
1663632000000,2022-09-20 00:00:00,ETH/UST,1375.4,1383.6,1313.6,1323.4,1536833.4454392141,1161.27659471
1663545600000,2022-09-19 00:00:00,ETH/UST,1334.2,1391.6,1281.3,1375.5,3161538.4581207,2298.4648914
1663459200000,2022-09-18 00:00:00,ETH/UST,1469.1,1469.9,1324.9,1334.8,3463153.1447683317,2594.51089659
1663372800000,2022-09-17 00:00:00,ETH/UST,1433.6,1476.2,1410.2,1468.9,7274047.869310713,4952.03749017
1663286400000,2022-09-16 00:00:00,ETH/UST,1475.2,1482.3,1406.8,1433.8,9466860.26044188,6602.6365326000005
1663200000000,2022-09-15 00:00:00,ETH/UST,1636.8,1653.0,1458.7,1471.9,14139470.26873854,9606.27098902
1663113600000,2022-09-14 00:00:00,ETH/UST,1574.0,1646.2,1551.1,1638.2,8931270.67056703,5451.88052165
1663027200000,2022-09-13 00:00:00,ETH/UST,1715.6,1760.0,1560.9,1574.6,8275602.904721562,5255.68582797
1662940800000,2022-09-12 00:00:00,ETH/UST,1767.0,1783.1,1694.4,1716.8,2606296.520155456,1518.11307092
1662854400000,2022-09-11 00:00:00,ETH/UST,1775.0,1787.2,1720.3,1766.0,1301488.6240451399,736.96977579
1662768000000,2022-09-10 00:00:00,ETH/UST,1719.4,1788.6,1706.8,1774.0,2060366.9962089001,1161.42446235
1662681600000,2022-09-09 00:00:00,ETH/UST,1636.2,1745.8,1630.9,1719.0,4580994.45608991,2664.91824089
1662595200000,2022-09-08 00:00:00,ETH/UST,1630.5,1663.2,1595.8,1635.4,3413487.278406374,2087.24916131
1662508800000,2022-09-07 00:00:00,ETH/UST,1559.0,1657.1,1490.7,1630.0,3467127.4108559997,2127.0720312
1662422400000,2022-09-06 00:00:00,ETH/UST,1618.1,1686.2,1556.0,1558.6,5982042.094522376,3838.08680516
1662336000000,2022-09-05 00:00:00,ETH/UST,1579.6,1630.3,1557.7,1617.3,1450014.278485581,896.56481697
1662249600000,2022-09-04 00:00:00,ETH/UST,1557.8,1582.2,1541.9,1578.6,1805623.83276642,1143.8133997
1662163200000,2022-09-03 00:00:00,ETH/UST,1575.2,1582.3,1534.7,1557.8,1128110.8695515918,724.16925764
1662076800000,2022-09-02 00:00:00,ETH/UST,1586.4,1646.7,1546.6,1575.5,3817173.90199351,2422.83332402
