Date,Open,High,Low,Close
12/03/2022,"0.094563","0.097805","0.093268","0.096193"
12/02/2022,"0.096057","0.098459","0.092025","0.094563"
12/01/2022,"0.101816","0.105081","0.095714","0.096057"
11/30/2022,"0.098496","0.105663","0.096803","0.101825"
11/29/2022,"0.092069","0.101131","0.090580","0.098496"
11/28/2022,"0.100673","0.101200","0.087198","0.091995"
11/27/2022,"0.086794","0.102983","0.084272","0.100673"
11/26/2022,"0.085414","0.091700","0.084953","0.086794"
11/25/2022,"0.077594","0.088011","0.077129","0.085414"
11/24/2022,"0.077907","0.080502","0.077419","0.077594"
11/23/2022,"0.075791","0.080852","0.075402","0.077907"
11/22/2022,"0.072179","0.077093","0.071250","0.075791"
11/21/2022,"0.074475","0.075445","0.069611","0.072224"
11/20/2022,"0.081701","0.082866","0.074000","0.074291"
11/19/2022,"0.081543","0.081933","0.080361","0.081791"
11/18/2022,"0.081680","0.083442","0.080893","0.081543"
11/17/2022,"0.081636","0.083800","0.079825","0.081680"
11/16/2022,"0.083423","0.087548","0.080222","0.081665"
11/15/2022,"0.082540","0.085952","0.081982","0.083394"
11/14/2022,"0.080771","0.088386","0.076642","0.082540"
11/13/2022,"0.087929","0.088796","0.079962","0.080771"
11/12/2022,"0.080123","0.091282","0.075737","0.087929"
11/11/2022,"0.087449","0.091308","0.077975","0.080123"
11/10/2022,"0.071926","0.092113","0.070500","0.087449"
11/09/2022,"0.087832","0.091611","0.070804","0.071926"
11/08/2022,"0.113674","0.113935","0.077721","0.088417"
11/07/2022,"0.119684","0.120293","0.112593","0.113674"
11/06/2022,"0.127957","0.128000","0.119200","0.119743"
11/05/2022,"0.127521","0.136208","0.123424","0.127957"
11/04/2022,"0.132179","0.133197","0.118505","0.127521"
11/03/2022,"0.128447","0.139267","0.127788","0.132179"
11/02/2022,"0.141145","0.149386","0.125000","0.128293"
11/01/2022,"0.126000","0.159565","0.124099","0.141081"
10/31/2022,"0.118664","0.132756","0.114048","0.126000"
10/30/2022,"0.129356","0.143257","0.112539","0.118664"
10/29/2022,"0.084986","0.151669","0.083352","0.129011"
10/28/2022,"0.080334","0.088922","0.072699","0.084979"
10/27/2022,"0.071316","0.085662","0.071076","0.080392"
10/26/2022,"0.062751","0.073000","0.062528","0.071316"
10/25/2022,"0.060296","0.064314","0.059846","0.062751"
10/24/2022,"0.060560","0.061626","0.059546","0.060296"
10/23/2022,"0.060704","0.060755","0.059690","0.060560"
10/22/2022,"0.060071","0.060747","0.059961","0.060704"
10/21/2022,"0.060796","0.061101","0.058719","0.060071"
10/20/2022,"0.060991","0.061672","0.059654","0.060796"
10/19/2022,"0.060266","0.062136","0.059965","0.060991"
10/18/2022,"0.060737","0.062000","0.059593","0.060266"
10/17/2022,"0.060782","0.061344","0.060149","0.060737"
10/16/2022,"0.060725","0.061040","0.060265","0.060782"
10/15/2022,"0.060289","0.061370","0.059724","0.060725"
10/14/2022,"0.060982","0.062363","0.060147","0.060289"
10/13/2022,"0.061803","0.061971","0.056687","0.060982"
10/12/2022,"0.061952","0.062804","0.061302","0.061803"
10/11/2022,"0.062370","0.062551","0.059437","0.061952"
10/10/2022,"0.063943","0.064090","0.061903","0.062370"
10/09/2022,"0.063736","0.063920","0.062885","0.063920"
10/08/2022,"0.063753","0.064284","0.063588","0.063736"
10/07/2022,"0.065397","0.065522","0.062869","0.063753"
10/06/2022,"0.065133","0.067309","0.064883","0.065397"
10/05/2022,"0.065450","0.066953","0.063546","0.065133"
10/04/2022,"0.061440","0.066180","0.060757","0.065365"
10/03/2022,"0.061294","0.061737","0.060058","0.061440"
10/02/2022,"0.061877","0.062173","0.060660","0.061294"
10/01/2022,"0.061500","0.064309","0.061455","0.061877"
