Date,Open,High,Low,Close
04/15/2023,"1,917.61","1,921.43","1,886.27","1,899.96"
04/14/2023,"1,818.28","1,925.90","1,816.23","1,917.66"
04/13/2023,"1,736.39","1,830.04","1,730.29","1,818.39"
04/12/2023,"1,735.02","1,757.63","1,701.10","1,736.52"
04/11/2023,"1,736.54","1,775.00","1,727.74","1,735.44"
04/10/2023,"1,704.14","1,754.10","1,694.16","1,734.70"
04/09/2023,"1,703.29","1,712.99","1,679.01","1,704.14"
04/08/2023,"1,701.01","1,725.00","1,697.53","1,703.38"
04/07/2023,"1,708.00","1,725.69","1,690.62","1,700.91"
04/06/2023,"1,748.66","1,754.53","1,705.38","1,709.60"
04/05/2023,"1,715.33","1,766.73","1,698.24","1,748.40"
04/04/2023,"1,629.87","1,735.00","1,624.84","1,715.33"
04/03/2023,"1,652.13","1,688.50","1,631.24","1,632.68"
04/02/2023,"1,676.65","1,684.75","1,639.40","1,652.25"
04/01/2023,"1,676.26","1,698.00","1,670.89","1,676.62"
03/31/2023,"1,647.41","1,697.69","1,636.26","1,677.33"
03/30/2023,"1,662.22","1,685.66","1,620.92","1,647.33"
03/29/2023,"1,636.50","1,682.99","1,626.53","1,662.22"
03/28/2023,"1,581.17","1,651.34","1,574.28","1,636.48"
03/27/2023,"1,636.82","1,654.40","1,568.99","1,581.17"
03/26/2023,"1,611.15","1,670.84","1,609.43","1,636.54"
03/25/2023,"1,627.09","1,640.16","1,595.65","1,611.13"
03/24/2023,"1,679.21","1,681.13","1,608.86","1,627.71"
03/23/2023,"1,600.48","1,704.70","1,582.69","1,678.52"
03/22/2023,"1,672.12","1,689.07","1,578.28","1,600.79"
03/21/2023,"1,642.34","1,704.00","1,609.78","1,672.50"
03/20/2023,"1,681.27","1,699.37","1,630.11","1,642.36"
03/19/2023,"1,679.42","1,724.73","1,641.01","1,683.95"
03/18/2023,"1,634.11","1,720.12","1,634.11","1,679.61"
03/17/2023,"1,560.34","1,661.03","1,560.34","1,633.44"
03/16/2023,"1,557.30","1,593.49","1,541.89","1,560.34"
03/15/2023,"1,579.36","1,607.85","1,527.30","1,557.33"
03/14/2023,"1,527.34","1,655.65","1,525.00","1,584.23"
03/13/2023,"1,439.57","1,573.19","1,429.41","1,527.10"
03/12/2023,"1,365.02","1,448.34","1,356.19","1,447.33"
03/11/2023,"1,340.13","1,393.62","1,322.49","1,364.21"
03/10/2023,"1,354.01","1,367.75","1,296.48","1,339.77"
03/09/2023,"1,471.39","1,472.35","1,333.75","1,354.57"
03/08/2023,"1,469.46","1,487.29","1,462.90","1,470.98"
03/07/2023,"1,466.65","1,482.99","1,450.00","1,469.46"
03/06/2023,"1,478.76","1,479.87","1,461.11","1,466.65"
03/05/2023,"1,464.09","1,491.91","1,462.00","1,477.86"
03/04/2023,"1,466.59","1,482.00","1,458.01","1,464.15"
03/03/2023,"1,549.58","1,561.81","1,456.51","1,466.33"
03/02/2023,"1,553.51","1,570.99","1,529.74","1,549.58"
03/01/2023,"1,515.01","1,567.38","1,512.36","1,552.63"
02/28/2023,"1,533.90","1,552.34","1,512.52","1,518.78"
02/27/2023,"1,558.31","1,575.65","1,520.00","1,533.89"
02/26/2023,"1,494.60","1,565.00","1,493.76","1,558.32"
02/25/2023,"1,519.41","1,527.29","1,480.41","1,495.00"
02/24/2023,"1,553.82","1,568.87","1,496.83","1,520.68"
02/23/2023,"1,527.75","1,579.50","1,526.89","1,553.81"
02/22/2023,"1,542.79","1,560.00","1,503.00","1,527.22"
02/21/2023,"1,590.89","1,607.16","1,538.68","1,542.33"
02/20/2023,"1,577.22","1,607.58","1,547.36","1,590.47"
02/19/2023,"1,577.28","1,611.19","1,562.51","1,577.59"
02/18/2023,"1,583.11","1,598.68","1,562.46","1,577.27"
02/17/2023,"1,577.07","1,608.39","1,530.26","1,586.21"
02/16/2023,"1,558.22","1,632.83","1,555.98","1,576.79"
02/15/2023,"1,449.12","1,566.09","1,438.63","1,557.32"
02/14/2023,"1,385.54","1,456.76","1,385.21","1,449.19"
02/13/2023,"1,414.22","1,427.37","1,366.35","1,385.54"
02/12/2023,"1,438.51","1,451.00","1,413.91","1,415.00"
02/11/2023,"1,412.01","1,440.04","1,409.77","1,439.13"
02/10/2023,"1,433.10","1,448.61","1,401.93","1,412.09"
02/09/2023,"1,543.29","1,545.00","1,420.00","1,433.80"
02/08/2023,"1,553.93","1,577.36","1,522.13","1,542.99"
02/07/2023,"1,526.16","1,559.45","1,497.95","1,555.00"
02/06/2023,"1,503.41","1,543.11","1,493.38","1,527.07"
02/05/2023,"1,554.81","1,563.06","1,494.91","1,503.42"
02/04/2023,"1,535.23","1,568.90","1,525.01","1,554.81"
02/03/2023,"1,496.99","1,544.99","1,494.00","1,535.44"
02/02/2023,"1,488.50","1,566.15","1,486.55","1,504.63"
