Date,Open,High,Low,Close
08/30/2023,"0.9180","0.9200","0.9135","0.9149"
08/29/2023,"0.9227","0.9263","0.9172","0.9180"
08/28/2023,"0.9256","0.9259","0.9225","0.9226"
08/27/2023,"0.9261","0.9266","0.9254","0.9256"
08/26/2023,"0.9256","0.9262","0.9255","0.9260"
08/25/2023,"0.9243","0.9279","0.9216","0.9256"
08/24/2023,"0.9205","0.9249","0.9195","0.9243"
08/23/2023,"0.9213","0.9250","0.9194","0.9207"
08/22/2023,"0.9177","0.9225","0.9146","0.9214"
08/21/2023,"0.9205","0.9205","0.9156","0.9177"
08/20/2023,"0.9218","0.9222","0.9204","0.9205"
08/19/2023,"0.9198","0.9220","0.9198","0.9217"
08/18/2023,"0.9179","0.9216","0.9176","0.9198"
08/17/2023,"0.9172","0.9194","0.9142","0.9180"
08/16/2023,"0.9149","0.9177","0.9123","0.9172"
08/15/2023,"0.9148","0.9154","0.9108","0.9150"
08/14/2023,"0.9126","0.9171","0.9098","0.9148"
08/13/2023,"0.9133","0.9135","0.9123","0.9125"
08/12/2023,"0.9119","0.9134","0.9117","0.9134"
08/11/2023,"0.9093","0.9125","0.9068","0.9119"
08/10/2023,"0.9096","0.9102","0.9031","0.9092"
08/09/2023,"0.9112","0.9119","0.9075","0.9097"
08/08/2023,"0.9066","0.9133","0.9060","0.9111"
08/07/2023,"0.9069","0.9100","0.9062","0.9068"
08/06/2023,"0.9079","0.9081","0.9068","0.9069"
08/05/2023,"0.9075","0.9079","0.9067","0.9079"
08/04/2023,"0.9125","0.9136","0.9055","0.9075"
08/03/2023,"0.9125","0.9149","0.9099","0.9125"
08/02/2023,"0.9091","0.9146","0.9055","0.9125"
08/01/2023,"0.9082","0.9120","0.9077","0.9091"
07/31/2023,"0.9060","0.9083","0.9038","0.9080"
07/30/2023,"0.9070","0.9072","0.9045","0.9061"
07/29/2023,"0.9067","0.9073","0.9052","0.9070"
07/28/2023,"0.9103","0.9126","0.9030","0.9067"
07/27/2023,"0.9020","0.9110","0.8972","0.9102"
07/26/2023,"0.9043","0.9054","0.9001","0.9020"
07/25/2023,"0.9036","0.9072","0.9017","0.9042"
07/24/2023,"0.8994","0.9039","0.8970","0.9035"
07/23/2023,"0.8991","0.8997","0.8991","0.8993"
07/22/2023,"0.8991","0.8995","0.8989","0.8991"
07/21/2023,"0.8980","0.9004","0.8971","0.8991"
07/20/2023,"0.8931","0.8987","0.8909","0.8980"
07/19/2023,"0.8915","0.8951","0.8900","0.8930"
07/18/2023,"0.8905","0.8928","0.8873","0.8913"
07/17/2023,"0.8917","0.8930","0.8893","0.8904"
07/16/2023,"0.8920","0.8921","0.8914","0.8918"
07/15/2023,"0.8912","0.8923","0.8912","0.8920"
07/14/2023,"0.8909","0.8923","0.8893","0.8913"
07/13/2023,"0.8991","0.8991","0.8906","0.8909"
07/12/2023,"0.9089","0.9093","0.8981","0.8989"
07/11/2023,"0.9091","0.9113","0.9070","0.9089"
07/10/2023,"0.9126","0.9141","0.9091","0.9092"
07/09/2023,"0.9127","0.9131","0.9122","0.9127"
07/08/2023,"0.9123","0.9130","0.9123","0.9127"
07/07/2023,"0.9186","0.9204","0.9121","0.9124"
07/06/2023,"0.9214","0.9227","0.9174","0.9185"
07/05/2023,"0.9188","0.9216","0.9166","0.9214"
07/04/2023,"0.9157","0.9191","0.9154","0.9190"
07/03/2023,"0.9156","0.9190","0.9146","0.9157"
07/02/2023,"0.9161","0.9162","0.9155","0.9157"
07/01/2023,"0.9154","0.9162","0.9152","0.9160"
06/30/2023,"0.9200","0.9216","0.9145","0.9155"
06/29/2023,"0.9167","0.9202","0.9141","0.9202"
06/28/2023,"0.9125","0.9171","0.9121","0.9167"
06/27/2023,"0.9164","0.9166","0.9115","0.9125"
06/26/2023,"0.9165","0.9175","0.9142","0.9164"
06/25/2023,"0.9176","0.9179","0.9160","0.9167"
06/24/2023,"0.9179","0.9181","0.9171","0.9176"
06/23/2023,"0.9118","0.9200","0.9116","0.9179"
06/22/2023,"0.9088","0.9127","0.9043","0.9118"
06/21/2023,"0.9158","0.9159","0.9076","0.9089"
06/20/2023,"0.9151","0.9174","0.9131","0.9157"
06/19/2023,"0.9136","0.9159","0.9132","0.9151"
06/18/2023,"0.9135","0.9140","0.9132","0.9137"
06/17/2023,"0.9130","0.9138","0.9129","0.9136"
06/16/2023,"0.9129","0.9143","0.9102","0.9130"
06/15/2023,"0.9232","0.9251","0.9123","0.9129"
06/14/2023,"0.9263","0.9278","0.9201","0.9231"
06/13/2023,"0.9291","0.9294","0.9244","0.9264"
06/12/2023,"0.9309","0.9317","0.9270","0.9291"
06/11/2023,"0.9332","0.9336","0.9309","0.9309"
06/10/2023,"0.9302","0.9333","0.9299","0.9332"
06/09/2023,"0.9271","0.9309","0.9269","0.9302"
06/08/2023,"0.9334","0.9342","0.9267","0.9272"
06/07/2023,"0.9346","0.9368","0.9313","0.9334"
06/06/2023,"0.9342","0.9378","0.9322","0.9346"
06/05/2023,"0.9336","0.9362","0.9321","0.9343"
06/04/2023,"0.9340","0.9345","0.9336","0.9337"
06/03/2023,"0.9344","0.9352","0.9340","0.9340"
06/02/2023,"0.9295","0.9347","0.9277","0.9345"
06/01/2023,"0.9361","0.9386","0.9289","0.9293"
05/31/2023,"0.9318","0.9404","0.9315","0.9363"
05/30/2023,"0.9334","0.9363","0.9311","0.9318"
05/29/2023,"0.9319","0.9336","0.9299","0.9333"
05/28/2023,"0.9324","0.9325","0.9301","0.9318"
05/27/2023,"0.9321","0.9329","0.9319","0.9325"
05/26/2023,"0.9320","0.9344","0.9292","0.9322"
05/25/2023,"0.9295","0.9337","0.9289","0.9321"
05/24/2023,"0.9279","0.9300","0.9257","0.9295"
05/23/2023,"0.9243","0.9292","0.9238","0.9279"
05/22/2023,"0.9250","0.9261","0.9231","0.9242"
05/21/2023,"0.9252","0.9256","0.9248","0.9251"
05/20/2023,"0.9258","0.9261","0.9251","0.9252"
05/19/2023,"0.9280","0.9288","0.9239","0.9258"
05/18/2023,"0.9223","0.9290","0.9219","0.9281"
05/17/2023,"0.9204","0.9246","0.9193","0.9222"
05/16/2023,"0.9194","0.9211","0.9172","0.9203"
05/15/2023,"0.9211","0.9222","0.9188","0.9195"
05/14/2023,"0.9227","0.9228","0.9210","0.9211"
05/13/2023,"0.9224","0.9227","0.9208","0.9226"
05/12/2023,"0.9167","0.9226","0.9151","0.9224"
05/11/2023,"0.9111","0.9178","0.9102","0.9167"
05/10/2023,"0.9125","0.9145","0.9092","0.9112"
05/09/2023,"0.9096","0.9141","0.9094","0.9127"
05/08/2023,"0.9097","0.9098","0.9060","0.9095"
05/07/2023,"0.9098","0.9099","0.9085","0.9097"
05/06/2023,"0.9085","0.9102","0.9074","0.9098"
05/05/2023,"0.9084","0.9123","0.9053","0.9086"
05/04/2023,"0.9048","0.9104","0.9020","0.9084"
05/03/2023,"0.9092","0.9093","0.9027","0.9047"
05/02/2023,"0.9109","0.9137","0.9085","0.9090"
05/01/2023,"0.9078","0.9120","0.9061","0.9109"
04/30/2023,"0.9079","0.9084","0.9068","0.9078"
04/29/2023,"0.9085","0.9086","0.9076","0.9080"
04/28/2023,"0.9069","0.9124","0.9061","0.9086"
04/27/2023,"0.9068","0.9103","0.9042","0.9069"
04/26/2023,"0.9116","0.9120","0.9017","0.9066"
04/25/2023,"0.9055","0.9123","0.9037","0.9117"
04/24/2023,"0.9107","0.9115","0.9049","0.9054"
04/23/2023,"0.9127","0.9128","0.9106","0.9107"
04/22/2023,"0.9101","0.9128","0.9091","0.9126"
04/21/2023,"0.9117","0.9141","0.9096","0.9100"
04/20/2023,"0.9138","0.9145","0.9105","0.9115"
04/19/2023,"0.9111","0.9164","0.9103","0.9138"
04/18/2023,"0.9158","0.9160","0.9109","0.9112"
04/17/2023,"0.9100","0.9170","0.9080","0.9156"
04/16/2023,"0.9102","0.9106","0.9091","0.9099"
04/15/2023,"0.9106","0.9112","0.9095","0.9102"
04/14/2023,"0.9065","0.9123","0.9035","0.9106"
04/13/2023,"0.9103","0.9114","0.9046","0.9065"
04/12/2023,"0.9165","0.9167","0.9098","0.9103"
04/11/2023,"0.9202","0.9206","0.9142","0.9165"
04/10/2023,"0.9181","0.9225","0.9163","0.9203"
04/09/2023,"0.9182","0.9191","0.9177","0.9181"
04/08/2023,"0.9180","0.9186","0.9172","0.9181"
04/07/2023,"0.9166","0.9189","0.9162","0.9181"
04/06/2023,"0.9175","0.9193","0.9150","0.9165"
04/05/2023,"0.9135","0.9190","0.9120","0.9174"
04/04/2023,"0.9173","0.9195","0.9126","0.9135"
04/03/2023,"0.9236","0.9273","0.9165","0.9173"
04/02/2023,"0.9228","0.9242","0.9221","0.9234"
04/01/2023,"0.9230","0.9234","0.9220","0.9228"
03/31/2023,"0.9175","0.9232","0.9157","0.9229"
03/30/2023,"0.9217","0.9234","0.9158","0.9176"
03/29/2023,"0.9224","0.9240","0.9189","0.9217"
03/28/2023,"0.9262","0.9264","0.9221","0.9224"
03/27/2023,"0.9298","0.9303","0.9259","0.9262"
03/26/2023,"0.9311","0.9314","0.9292","0.9298"
03/25/2023,"0.9310","0.9320","0.9304","0.9311"
03/24/2023,"0.9248","0.9334","0.9231","0.9308"
03/23/2023,"0.9247","0.9248","0.9178","0.9247"
03/22/2023,"0.9304","0.9312","0.9195","0.9246"
03/21/2023,"0.9347","0.9366","0.9289","0.9303"
03/20/2023,"0.9371","0.9426","0.9340","0.9345"
03/19/2023,"0.9378","0.9388","0.9348","0.9373"
03/18/2023,"0.9383","0.9392","0.9353","0.9379"
03/17/2023,"0.9419","0.9446","0.9371","0.9383"
03/16/2023,"0.9449","0.9488","0.9406","0.9419"
03/15/2023,"0.9297","0.9500","0.9270","0.9450"
03/14/2023,"0.9175","0.9357","0.9152","0.9298"
03/13/2023,"0.9367","0.9367","0.9169","0.9172"
03/12/2023,"0.9309","0.9411","0.9297","0.9366"
03/11/2023,"0.9400","0.9479","0.9239","0.9311"
03/10/2023,"0.9451","0.9454","0.9355","0.9401"
03/09/2023,"0.9474","0.9486","0.9432","0.9450"
03/08/2023,"0.9473","0.9497","0.9452","0.9474"
03/07/2023,"0.9362","0.9476","0.9350","0.9474"
03/06/2023,"0.9406","0.9414","0.9355","0.9361"
03/05/2023,"0.9407","0.9410","0.9399","0.9405"
03/04/2023,"0.9400","0.9409","0.9400","0.9408"
03/03/2023,"0.9438","0.9448","0.9401","0.9401"
03/02/2023,"0.9375","0.9456","0.9371","0.9438"
03/01/2023,"0.9461","0.9464","0.9354","0.9375"
02/28/2023,"0.9429","0.9461","0.9402","0.9459"
02/27/2023,"0.9485","0.9493","0.9417","0.9428"
02/26/2023,"0.9495","0.9497","0.9482","0.9485"
02/25/2023,"0.9483","0.9496","0.9480","0.9496"
02/24/2023,"0.9436","0.9493","0.9424","0.9483"
02/23/2023,"0.9431","0.9452","0.9407","0.9438"
02/22/2023,"0.9395","0.9434","0.9380","0.9430"
02/21/2023,"0.9350","0.9403","0.9349","0.9396"
02/20/2023,"0.9356","0.9371","0.9342","0.9354"
02/19/2023,"0.9346","0.9356","0.9342","0.9356"
02/18/2023,"0.9349","0.9351","0.9341","0.9345"
02/17/2023,"0.9369","0.9431","0.9347","0.9348"
02/16/2023,"0.9350","0.9387","0.9320","0.9370"
02/15/2023,"0.9314","0.9381","0.9309","0.9351"
02/14/2023,"0.9325","0.9339","0.9266","0.9315"
02/13/2023,"0.9367","0.9386","0.9321","0.9325"
02/12/2023,"0.9373","0.9379","0.9363","0.9366"
02/11/2023,"0.9369","0.9375","0.9367","0.9374"
02/10/2023,"0.9311","0.9380","0.9305","0.9367"
02/09/2023,"0.9337","0.9340","0.9268","0.9310"
02/08/2023,"0.9321","0.9338","0.9292","0.9336"
02/07/2023,"0.9321","0.9375","0.9293","0.9322"
02/06/2023,"0.9272","0.9337","0.9258","0.9321"
02/05/2023,"0.9259","0.9273","0.9258","0.9271"
02/04/2023,"0.9264","0.9267","0.9257","0.9260"
02/03/2023,"0.9162","0.9265","0.9141","0.9264"
02/02/2023,"0.9104","0.9180","0.9068","0.9163"
02/01/2023,"0.9203","0.9214","0.9097","0.9103"
01/31/2023,"0.9212","0.9249","0.9195","0.9203"
01/30/2023,"0.9200","0.9225","0.9159","0.9213"
01/29/2023,"0.9206","0.9207","0.9193","0.9200"
01/28/2023,"0.9204","0.9208","0.9200","0.9206"
01/27/2023,"0.9177","0.9228","0.9172","0.9204"
01/26/2023,"0.9163","0.9212","0.9149","0.9178"
01/25/2023,"0.9188","0.9212","0.9157","0.9164"
01/24/2023,"0.9204","0.9230","0.9181","0.9188"
01/23/2023,"0.9206","0.9220","0.9156","0.9204"
01/22/2023,"0.9216","0.9220","0.9202","0.9206"
01/21/2023,"0.9213","0.9223","0.9206","0.9217"
01/20/2023,"0.9231","0.9258","0.9210","0.9214"
01/19/2023,"0.9262","0.9272","0.9226","0.9231"
01/18/2023,"0.9268","0.9286","0.9189","0.9262"
01/17/2023,"0.9237","0.9282","0.9203","0.9270"
01/16/2023,"0.9226","0.9257","0.9195","0.9238"
01/15/2023,"0.9224","0.9228","0.9208","0.9226"
01/14/2023,"0.9235","0.9236","0.9218","0.9223"
01/13/2023,"0.9216","0.9276","0.9203","0.9234"
01/12/2023,"0.9294","0.9304","0.9203","0.9217"
01/11/2023,"0.9318","0.9324","0.9278","0.9294"
01/10/2023,"0.9317","0.9336","0.9299","0.9317"
01/09/2023,"0.9388","0.9395","0.9291","0.9314"
01/08/2023,"0.9393","0.9393","0.9377","0.9389"
01/07/2023,"0.9392","0.9394","0.9384","0.9392"
01/06/2023,"0.9498","0.9523","0.9388","0.9392"
01/05/2023,"0.9427","0.9506","0.9403","0.9498"
01/04/2023,"0.9467","0.9475","0.9403","0.9427"
01/03/2023,"0.9356","0.9500","0.9345","0.9468"
01/02/2023,"0.9334","0.9370","0.9330","0.9356"
01/01/2023,"0.9322","0.9337","0.9320","0.9333"
12/31/2022,"0.9335","0.9339","0.9322","0.9324"
12/30/2022,"0.9371","0.9394","0.9327","0.9335"
12/29/2022,"0.9413","0.9414","0.9351","0.9371"
12/28/2022,"0.9390","0.9419","0.9366","0.9412"
12/27/2022,"0.9387","0.9417","0.9365","0.9390"
12/26/2022,"0.9414","0.9422","0.9388","0.9390"
12/25/2022,"0.9404","0.9415","0.9401","0.9414"
12/24/2022,"0.9417","0.9417","0.9397","0.9404"
12/23/2022,"0.9434","0.9441","0.9399","0.9417"
12/22/2022,"0.9423","0.9453","0.9377","0.9432"
12/21/2022,"0.9410","0.9435","0.9391","0.9424"
12/20/2022,"0.9420","0.9444","0.9385","0.9413"
12/19/2022,"0.9441","0.9448","0.9370","0.9420"
12/18/2022,"0.9442","0.9445","0.9435","0.9441"
12/17/2022,"0.9439","0.9450","0.9438","0.9442"
12/16/2022,"0.9391","0.9440","0.9364","0.9440"
12/15/2022,"0.9362","0.9429","0.9324","0.9388"
12/14/2022,"0.9397","0.9411","0.9350","0.9362"
12/13/2022,"0.9473","0.9496","0.9373","0.9395"
12/12/2022,"0.9488","0.9510","0.9447","0.9472"
12/11/2022,"0.9481","0.9489","0.9480","0.9488"
12/10/2022,"0.9491","0.9493","0.9479","0.9481"
12/09/2022,"0.9465","0.9512","0.9437","0.9490"
12/08/2022,"0.9515","0.9529","0.9457","0.9466"
12/07/2022,"0.9539","0.9569","0.9480","0.9515"
12/06/2022,"0.9526","0.9552","0.9497","0.9540"
12/05/2022,"0.9493","0.9535","0.9433","0.9525"
12/04/2022,"0.9497","0.9503","0.9485","0.9493"
