https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1648857600000,2022-04-02 00:00:00,ETH/BTC,0.074665,0.0756,0.074316,0.075199,103.0256511115531,1370.04017489
1648771200000,2022-04-01 00:00:00,ETH/BTC,0.072092,0.074868,0.072034,0.074659,643.158106267165,8614.60917327
1648684800000,2022-03-31 00:00:00,ETH/BTC,0.071911,0.072569,0.071498,0.072093,71.69992643349565,994.54768748
1648598400000,2022-03-30 00:00:00,ETH/BTC,0.071672,0.072281,0.071204,0.071921,94.42420438870406,1312.88781286
1648512000000,2022-03-29 00:00:00,ETH/BTC,0.070708,0.072535,0.070708,0.071725,419.04591813520926,5842.39690673
1648425600000,2022-03-28 00:00:00,ETH/BTC,0.070398,0.071428,0.069804,0.070707,389.7165518321494,5511.71103048
1648339200000,2022-03-27 00:00:00,ETH/BTC,0.070658,0.070931,0.069766,0.070397,575.5139859706986,8175.26295113
1648252800000,2022-03-26 00:00:00,ETH/BTC,0.069998,0.070741,0.069808,0.070654,35.940805245833914,508.68748048
1648166400000,2022-03-25 00:00:00,ETH/BTC,0.070708,0.071396,0.069788,0.070022,3792.245216045804,54157.91060018
1648080000000,2022-03-24 00:00:00,ETH/BTC,0.070771,0.0714,0.070299,0.070708,2500.2182242405934,35359.76444307
1647993600000,2022-03-23 00:00:00,ETH/BTC,0.070068,0.071182,0.069705,0.070771,572.0672733566086,8083.3572135
1647907200000,2022-03-22 00:00:00,ETH/BTC,0.070475,0.071384,0.06947,0.070092,1805.2263044676788,25755.09764977
1647820800000,2022-03-21 00:00:00,ETH/BTC,0.069346,0.071807,0.069141,0.070486,1606.5755723939085,22792.83222759
1647734400000,2022-03-20 00:00:00,ETH/BTC,0.069921,0.070108,0.068812,0.069349,467.6221298599632,6743.02628531
1647648000000,2022-03-19 00:00:00,ETH/BTC,0.070374,0.071,0.069331,0.069937,1932.4064007347608,27630.67333078
1647561600000,2022-03-18 00:00:00,ETH/BTC,0.068707,0.070939,0.068283,0.070373,2310.5151383867037,32832.40928178
1647475200000,2022-03-17 00:00:00,ETH/BTC,0.067484,0.069316,0.066966,0.068709,1671.6367706234803,24329.22572914
1647388800000,2022-03-16 00:00:00,ETH/BTC,0.06665,0.067538,0.065526,0.067482,594.6912324786547,8812.5905053
1647302400000,2022-03-15 00:00:00,ETH/BTC,0.065287,0.06699,0.065247,0.066637,2807.7400284877394,42134.85043576
1647216000000,2022-03-14 00:00:00,ETH/BTC,0.06661,0.067171,0.064907,0.065298,1546.7001381587693,23686.7919103
1647129600000,2022-03-13 00:00:00,ETH/BTC,0.066194,0.06666,0.065735,0.066623,1760.1377455679471,26419.370871439998
1647043200000,2022-03-12 00:00:00,ETH/BTC,0.06601,0.06665,0.065817,0.066186,263.6433115125019,3983.36976872
1646956800000,2022-03-11 00:00:00,ETH/BTC,0.066124,0.066777,0.065775,0.066004,963.6931547989237,14600.52655595
1646870400000,2022-03-10 00:00:00,ETH/BTC,0.065036,0.066569,0.064694,0.066121,662.5428317882273,10020.15746568
1646784000000,2022-03-09 00:00:00,ETH/BTC,0.066531,0.06684,0.064119,0.065045,3749.9083862348402,57650.98602867
1646697600000,2022-03-08 00:00:00,ETH/BTC,0.065581,0.066746,0.065482,0.066534,3944.9509627485895,59292.25603073
1646611200000,2022-03-07 00:00:00,ETH/BTC,0.066384,0.0675,0.065318,0.065583,916.082644332533,13968.29428865
1646524800000,2022-03-06 00:00:00,ETH/BTC,0.067659,0.068121,0.066384,0.066387,134.5701053596223,2027.05507644
1646438400000,2022-03-05 00:00:00,ETH/BTC,0.066991,0.068,0.066892,0.067665,459.94895799150675,6797.4426659499995
1646352000000,2022-03-04 00:00:00,ETH/BTC,0.066695,0.067131,0.06523,0.066991,405.8813777770943,6058.74487285
1646265600000,2022-03-03 00:00:00,ETH/BTC,0.067106,0.067432,0.065955,0.066746,598.2943601983486,8963.74854221
1646179200000,2022-03-02 00:00:00,ETH/BTC,0.067021,0.068429,0.066356,0.067123,205.60111910084433,3063.05020784
1646092800000,2022-03-01 00:00:00,ETH/BTC,0.067698,0.068245,0.065838,0.067006,982.5182065956674,14663.1377279
1646006400000,2022-02-28 00:00:00,ETH/BTC,0.069399,0.070034,0.066588,0.067699,588.4710119160515,8692.4623985
1645920000000,2022-02-27 00:00:00,ETH/BTC,0.071041,0.071671,0.068897,0.069406,324.93037291913055,4681.58909776
1645833600000,2022-02-26 00:00:00,ETH/BTC,0.0706,0.072103,0.070513,0.071042,252.5986163322046,3555.62366392
1645747200000,2022-02-25 00:00:00,ETH/BTC,0.067739,0.07167,0.067398,0.0706,338.413556627216,4793.39315336
1645660800000,2022-02-24 00:00:00,ETH/BTC,0.069253,0.07021,0.06669,0.067735,845.1429229883604,12477.19676664
1645574400000,2022-02-23 00:00:00,ETH/BTC,0.068992,0.070734,0.068697,0.069254,273.50362283983685,3949.28268172
1645488000000,2022-02-22 00:00:00,ETH/BTC,0.06938,0.069953,0.068058,0.068966,170.5973304846783,2473.64397652
1645401600000,2022-02-21 00:00:00,ETH/BTC,0.06832,0.070444,0.068197,0.069361,510.1322707613876,7354.74215714
1645315200000,2022-02-20 00:00:00,ETH/BTC,0.068964,0.069483,0.067393,0.068315,312.61048998993647,4576.01536983
1645228800000,2022-02-19 00:00:00,ETH/BTC,0.069505,0.070388,0.06801,0.068956,175.46927679011864,2544.65567594
1645142400000,2022-02-18 00:00:00,ETH/BTC,0.071397,0.071941,0.069094,0.069501,267.7488153508944,3852.44550943
1645056000000,2022-02-17 00:00:00,ETH/BTC,0.071168,0.071604,0.069982,0.071404,251.4052756425038,3520.88504345
1644969600000,2022-02-16 00:00:00,ETH/BTC,0.071465,0.071885,0.070148,0.071135,154.05288089407387,2165.64111751
1644883200000,2022-02-15 00:00:00,ETH/BTC,0.068885,0.071703,0.068522,0.071481,242.39964744417404,3391.10599242
1644796800000,2022-02-14 00:00:00,ETH/BTC,0.068254,0.069394,0.067864,0.068935,427.252714690376,6197.90693683
1644710400000,2022-02-13 00:00:00,ETH/BTC,0.069109,0.069335,0.067713,0.068245,249.58971278378078,3657.26005984
1644624000000,2022-02-12 00:00:00,ETH/BTC,0.06907,0.069881,0.068161,0.069103,464.3842211781914,6720.17453914
1644537600000,2022-02-11 00:00:00,ETH/BTC,0.070649,0.071679,0.068348,0.06904,603.08898707712,8735.356128
1644451200000,2022-02-10 00:00:00,ETH/BTC,0.073124,0.0733,0.0702,0.070644,302.13123215084795,4276.81377259
1644364800000,2022-02-09 00:00:00,ETH/BTC,0.070776,0.073293,0.070571,0.073106,251.10922077227033,3434.86472755
1644278400000,2022-02-08 00:00:00,ETH/BTC,0.071613,0.07177,0.070354,0.070759,237.47589525296547,3356.12282894
1644192000000,2022-02-07 00:00:00,ETH/BTC,0.072065,0.072548,0.071062,0.071602,229.83593077374977,3209.90937088
1644105600000,2022-02-06 00:00:00,ETH/BTC,0.072831,0.073012,0.071535,0.072094,98.25135531475529,1362.82291612
1644019200000,2022-02-05 00:00:00,ETH/BTC,0.07203,0.073152,0.071513,0.072844,188.4787782284872,2587.43037489
1643932800000,2022-02-04 00:00:00,ETH/BTC,0.072231,0.075071,0.071643,0.072043,368.3716557266852,5113.2192680299995
1643846400000,2022-02-03 00:00:00,ETH/BTC,0.072631,0.073552,0.070844,0.072193,661.8827358496351,9168.23979956
1643760000000,2022-02-02 00:00:00,ETH/BTC,0.072049,0.073122,0.070884,0.072619,313.5852083437323,4318.22537275
1643673600000,2022-02-01 00:00:00,ETH/BTC,0.069842,0.072201,0.069789,0.072055,426.0246447046411,5912.49246693
1643587200000,2022-01-31 00:00:00,ETH/BTC,0.068665,0.070189,0.067294,0.069828,410.4369141973808,5877.82714953
1643500800000,2022-01-30 00:00:00,ETH/BTC,0.06813,0.06916,0.067617,0.068668,183.81986896583822,2676.93640365
1643414400000,2022-01-29 00:00:00,ETH/BTC,0.067477,0.068687,0.067016,0.068104,223.69649115555728,3284.63072882
1643328000000,2022-01-28 00:00:00,ETH/BTC,0.065235,0.067609,0.064496,0.067471,250.87401077505774,3718.24948163
1643241600000,2022-01-27 00:00:00,ETH/BTC,0.066912,0.067972,0.064706,0.065198,297.99172672416427,4570.5654579
1643155200000,2022-01-26 00:00:00,ETH/BTC,0.066498,0.0699,0.065572,0.0669,488.25293461821303,7298.25014377
1643068800000,2022-01-25 00:00:00,ETH/BTC,0.06657,0.067036,0.065591,0.066481,229.08627406570838,3445.89091719
1642982400000,2022-01-24 00:00:00,ETH/BTC,0.070043,0.070079,0.064728,0.066552,1167.9109783809192,17548.84869547
1642896000000,2022-01-23 00:00:00,ETH/BTC,0.068763,0.070795,0.068276,0.070056,720.545898458116,10285.28460743
1642809600000,2022-01-22 00:00:00,ETH/BTC,0.070436,0.071672,0.067332,0.068775,1110.6709184752388,16149.34087205
1642723200000,2022-01-21 00:00:00,ETH/BTC,0.073764,0.073992,0.0685,0.070492,1017.6157976264262,14435.90474985
1642636800000,2022-01-20 00:00:00,ETH/BTC,0.074017,0.075421,0.07364,0.073771,233.4996640256026,3165.19586322
1642550400000,2022-01-19 00:00:00,ETH/BTC,0.074599,0.074885,0.073793,0.073983,416.1813163600064,5625.36415609
1642464000000,2022-01-18 00:00:00,ETH/BTC,0.076042,0.076507,0.074493,0.0746,394.24115364353,5284.73396305
1642377600000,2022-01-17 00:00:00,ETH/BTC,0.077724,0.077809,0.075485,0.076048,201.21789515151073,2645.93276814
1642291200000,2022-01-16 00:00:00,ETH/BTC,0.077192,0.078112,0.076755,0.077731,272.69483469770955,3508.18636963
1642204800000,2022-01-15 00:00:00,ETH/BTC,0.076815,0.077728,0.076607,0.077201,270.66627976324287,3505.99447887
1642118400000,2022-01-14 00:00:00,ETH/BTC,0.076129,0.077127,0.075977,0.076797,222.1173845800554,2892.26642421
1642032000000,2022-01-13 00:00:00,ETH/BTC,0.076794,0.076946,0.076092,0.076123,163.72571823217703,2150.80485835
1641945600000,2022-01-12 00:00:00,ETH/BTC,0.075829,0.077378,0.07544,0.076777,216.12412325849232,2814.9592099
1641859200000,2022-01-11 00:00:00,ETH/BTC,0.073746,0.076182,0.073309,0.075846,219.45363017676317,2893.41072933
1641772800000,2022-01-10 00:00:00,ETH/BTC,0.075263,0.075574,0.072901,0.073772,694.3178634605714,9411.67195495
1641686400000,2022-01-09 00:00:00,ETH/BTC,0.0739,0.075555,0.073777,0.075255,431.8689310127607,5738.74069514
1641600000000,2022-01-08 00:00:00,ETH/BTC,0.07697,0.077096,0.073415,0.073922,454.4241409371041,6147.34640482
1641513600000,2022-01-07 00:00:00,ETH/BTC,0.079036,0.079167,0.075323,0.076954,1157.2186773907538,15037.79761144
1641427200000,2022-01-06 00:00:00,ETH/BTC,0.081422,0.081427,0.07768,0.079074,790.1691770994959,9992.78115562
1641340800000,2022-01-05 00:00:00,ETH/BTC,0.082586,0.082586,0.080225,0.081438,281.94718926795247,3462.10846617
1641254400000,2022-01-04 00:00:00,ETH/BTC,0.081063,0.082949,0.080736,0.082587,459.7897380849195,5567.33793557
1641168000000,2022-01-03 00:00:00,ETH/BTC,0.080959,0.081479,0.080428,0.081044,150.7054080597046,1859.55046715
1641081600000,2022-01-02 00:00:00,ETH/BTC,0.07888,0.08123,0.07888,0.080991,181.01209429797245,2234.96554306
1640995200000,2022-01-01 00:00:00,ETH/BTC,0.079587,0.0799,0.078535,0.078894,91.63708673798322,1161.52162063
1640908800000,2021-12-31 00:00:00,ETH/BTC,0.078715,0.079773,0.078365,0.079584,589.4781672277709,7406.99345632
1640822400000,2021-12-30 00:00:00,ETH/BTC,0.078082,0.079255,0.077938,0.078715,186.21516114262425,2365.68838395
1640736000000,2021-12-29 00:00:00,ETH/BTC,0.079776,0.079974,0.07807,0.078099,387.3002374826409,4959.09342607
1640649600000,2021-12-28 00:00:00,ETH/BTC,0.079622,0.080278,0.07905,0.079785,629.5548119589143,7890.64124784
1640563200000,2021-12-27 00:00:00,ETH/BTC,0.080007,0.080324,0.07925,0.079622,294.53894642686754,3699.21562416
1640476800000,2021-12-26 00:00:00,ETH/BTC,0.08127,0.081417,0.079865,0.079997,131.8912046919451,1648.70188497
1640390400000,2021-12-25 00:00:00,ETH/BTC,0.079656,0.081248,0.07935,0.081238,233.14438954381137,2869.89327093
1640304000000,2021-12-24 00:00:00,ETH/BTC,0.080919,0.081049,0.079367,0.079657,1179.8852319559214,14812.07215883
1640217600000,2021-12-23 00:00:00,ETH/BTC,0.081914,0.082386,0.0806,0.080932,401.5023513240229,4960.98392878
1640131200000,2021-12-22 00:00:00,ETH/BTC,0.082125,0.082899,0.081119,0.081914,501.4769483701051,6121.99316808
1640044800000,2021-12-21 00:00:00,ETH/BTC,0.084062,0.084711,0.08175,0.082154,365.38132982332644,4447.5172216
1639958400000,2021-12-20 00:00:00,ETH/BTC,0.084059,0.084641,0.081899,0.084061,259.85480938946097,3091.26478854
1639872000000,2021-12-19 00:00:00,ETH/BTC,0.084567,0.084653,0.082581,0.084059,166.17311548077305,1976.86286395
1639785600000,2021-12-18 00:00:00,ETH/BTC,0.084,0.085141,0.082719,0.084477,315.8682018382942,3739.10297286
1639699200000,2021-12-17 00:00:00,ETH/BTC,0.083074,0.084026,0.080452,0.084005,728.975838073144,8677.76725282
1639612800000,2021-12-16 00:00:00,ETH/BTC,0.082233,0.084839,0.081972,0.083084,427.45807861556295,5144.89045563
1639526400000,2021-12-15 00:00:00,ETH/BTC,0.079838,0.083147,0.078108,0.082254,1319.0053070931765,16035.75883353
1639440000000,2021-12-14 00:00:00,ETH/BTC,0.081006,0.081558,0.079359,0.079842,984.1741101974019,12326.52125695
1639353600000,2021-12-13 00:00:00,ETH/BTC,0.082494,0.082532,0.079974,0.081012,666.3974795961816,8225.91072429
1639267200000,2021-12-12 00:00:00,ETH/BTC,0.082777,0.082829,0.080991,0.082515,331.7008524582774,4019.88550516
1639180800000,2021-12-11 00:00:00,ETH/BTC,0.082642,0.083761,0.081568,0.08269,967.3011358024595,11697.92158426
1639094400000,2021-12-10 00:00:00,ETH/BTC,0.086328,0.08655,0.082457,0.082703,289.1300104606511,3496.00389902
1639008000000,2021-12-09 00:00:00,ETH/BTC,0.087917,0.088377,0.085925,0.086362,481.5855481597989,5576.35937287
1638921600000,2021-12-08 00:00:00,ETH/BTC,0.085146,0.088,0.085053,0.087919,445.12584024175203,5062.90836158
1638835200000,2021-12-07 00:00:00,ETH/BTC,0.086169,0.086365,0.078888,0.085033,751.3025420990898,8835.42321333
1638748800000,2021-12-06 00:00:00,ETH/BTC,0.084916,0.0873,0.082818,0.086163,1150.1445248998043,13348.47353156
1638662400000,2021-12-05 00:00:00,ETH/BTC,0.08373,0.085714,0.083548,0.084893,574.1012174678434,6762.64494679
1638576000000,2021-12-04 00:00:00,ETH/BTC,0.078639,0.084309,0.07775,0.083746,1432.0858631143794,17100.349427009998
1638489600000,2021-12-03 00:00:00,ETH/BTC,0.079824,0.081029,0.07755,0.078673,535.0134406275378,6800.47081753
1638403200000,2021-12-02 00:00:00,ETH/BTC,0.080137,0.08087,0.07885,0.079867,166.10522724550503,2079.77296312
1638316800000,2021-12-01 00:00:00,ETH/BTC,0.081293,0.083577,0.079755,0.080121,627.4603667580762,7831.40957749
1638230400000,2021-11-30 00:00:00,ETH/BTC,0.076928,0.081476,0.076928,0.081248,2000.8633215340153,24626.61630482
1638144000000,2021-11-29 00:00:00,ETH/BTC,0.074982,0.07695,0.07493,0.076918,263.3703463467472,3424.04048918
1638057600000,2021-11-28 00:00:00,ETH/BTC,0.074827,0.075761,0.074091,0.075014,154.41696293292839,2058.50858417
1637971200000,2021-11-27 00:00:00,ETH/BTC,0.075182,0.075999,0.074648,0.074802,632.5672716665592,8456.55559566
1637884800000,2021-11-26 00:00:00,ETH/BTC,0.07676,0.07695,0.07325,0.075243,1768.6117886823677,23505.33323608
1637798400000,2021-11-25 00:00:00,ETH/BTC,0.074713,0.076839,0.074184,0.076714,2016.730193991301,26288.94587678
1637712000000,2021-11-24 00:00:00,ETH/BTC,0.075385,0.075987,0.074018,0.074722,2262.5385221263396,30279.41599698
1637625600000,2021-11-23 00:00:00,ETH/BTC,0.072651,0.07585,0.072455,0.075386,2009.502722801818,26656.17916857
1637539200000,2021-11-22 00:00:00,ETH/BTC,0.072646,0.073447,0.072214,0.072631,1558.1019418384528,21452.29918132
1637452800000,2021-11-21 00:00:00,ETH/BTC,0.073904,0.074189,0.07255,0.072684,1079.1251606399594,14846.80480766
1637366400000,2021-11-20 00:00:00,ETH/BTC,0.07398,0.074382,0.073031,0.073911,696.4184277973449,9422.39217163
1637280000000,2021-11-19 00:00:00,ETH/BTC,0.070312,0.074262,0.07009,0.07398,3601.024773448095,48675.65252025
1637193600000,2021-11-18 00:00:00,ETH/BTC,0.071084,0.071588,0.069694,0.07027,1356.6831201777677,19306.71865914
1637107200000,2021-11-17 00:00:00,ETH/BTC,0.070075,0.071145,0.069392,0.071032,267.69361308808146,3768.63403942
1637020800000,2021-11-16 00:00:00,ETH/BTC,0.071721,0.07185,0.069724,0.070075,1426.9269775052924,20362.8537639
1636934400000,2021-11-15 00:00:00,ETH/BTC,0.070644,0.072493,0.070423,0.071722,2991.6919385647466,41712.33287645
1636848000000,2021-11-14 00:00:00,ETH/BTC,0.072123,0.072123,0.070629,0.07063,2597.1521454792196,36771.232415110004
1636761600000,2021-11-13 00:00:00,ETH/BTC,0.072759,0.073051,0.07203,0.072139,992.9124620786084,13763.87892927
1636675200000,2021-11-12 00:00:00,ETH/BTC,0.07286,0.07365,0.071727,0.072768,1244.2983806588659,17099.52699894
1636588800000,2021-11-11 00:00:00,ETH/BTC,0.071367,0.07338,0.071058,0.072842,2363.359618851319,32445.01275159
1636502400000,2021-11-10 00:00:00,ETH/BTC,0.070714,0.07144,0.07005,0.071351,801.7339784274411,11236.47851365
1636416000000,2021-11-09 00:00:00,ETH/BTC,0.0712,0.071931,0.070243,0.070714,989.2699301429346,13989.73230397
1636329600000,2021-11-08 00:00:00,ETH/BTC,0.072919,0.072919,0.070971,0.071199,1245.4944337293036,17493.14504037
1636243200000,2021-11-07 00:00:00,ETH/BTC,0.073438,0.074765,0.072919,0.072919,362.06648328432505,4965.32430895
1636156800000,2021-11-06 00:00:00,ETH/BTC,0.073324,0.073743,0.072029,0.073481,137.09483926802972,1865.71820291
1636070400000,2021-11-05 00:00:00,ETH/BTC,0.073827,0.073827,0.072826,0.073388,1224.7838919860249,16689.15751875
1635984000000,2021-11-04 00:00:00,ETH/BTC,0.073123,0.073957,0.072611,0.073898,1691.2607109309436,22886.420619380002
1635897600000,2021-11-03 00:00:00,ETH/BTC,0.072603,0.07485,0.072229,0.073123,3787.720827546022,51799.30839197
1635811200000,2021-11-02 00:00:00,ETH/BTC,0.070942,0.073069,0.069992,0.072568,361.01623865584696,4974.86824297
1635724800000,2021-11-01 00:00:00,ETH/BTC,0.069948,0.071308,0.069162,0.070971,721.9272487094204,10172.14423792
1635638400000,2021-10-31 00:00:00,ETH/BTC,0.069883,0.071176,0.069133,0.069923,1078.612740006563,15425.72172256
1635552000000,2021-10-30 00:00:00,ETH/BTC,0.070937,0.07106,0.069374,0.069939,1006.4614709087822,14390.56135931
1635465600000,2021-10-29 00:00:00,ETH/BTC,0.070744,0.071776,0.070213,0.070937,1171.350375099877,16512.54458322
1635379200000,2021-10-28 00:00:00,ETH/BTC,0.06712,0.07245,0.06702,0.070798,816.0257960242442,11526.11367587
1635292800000,2021-10-27 00:00:00,ETH/BTC,0.068494,0.070332,0.06702,0.067221,851.4879111920204,12666.99262421
1635206400000,2021-10-26 00:00:00,ETH/BTC,0.066925,0.069373,0.06682,0.06849,253.94581935562047,3707.77952045
1635120000000,2021-10-25 00:00:00,ETH/BTC,0.067091,0.067246,0.06532,0.066863,189.49829135659078,2834.12786379
1635033600000,2021-10-24 00:00:00,ETH/BTC,0.068014,0.068152,0.066234,0.067053,166.14739130673118,2477.85171889
1634947200000,2021-10-23 00:00:00,ETH/BTC,0.065449,0.068041,0.065214,0.067973,331.2052977830082,4872.60085303
1634860800000,2021-10-22 00:00:00,ETH/BTC,0.065182,0.065924,0.064672,0.065403,248.84252009909957,3804.75696985
1634774400000,2021-10-21 00:00:00,ETH/BTC,0.063065,0.066285,0.062914,0.065167,787.326672488442,12081.67742091
1634688000000,2021-10-20 00:00:00,ETH/BTC,0.060337,0.063145,0.060057,0.062985,750.0192638699183,11907.90289545
1634601600000,2021-10-19 00:00:00,ETH/BTC,0.060404,0.061423,0.059344,0.060337,888.6771382276441,14728.56022387
1634515200000,2021-10-18 00:00:00,ETH/BTC,0.062515,0.062681,0.060207,0.060404,532.7532091968595,8819.83327589
1634428800000,2021-10-17 00:00:00,ETH/BTC,0.062935,0.064405,0.061705,0.062509,463.1054498932126,7408.62035696
1634342400000,2021-10-16 00:00:00,ETH/BTC,0.06274,0.06444,0.061949,0.0629,384.740413068578,6116.69973082
1634256000000,2021-10-15 00:00:00,ETH/BTC,0.066115,0.066205,0.061939,0.062705,373.62399999973076,5958.44031576
1634169600000,2021-10-14 00:00:00,ETH/BTC,0.062903,0.066894,0.062057,0.066085,358.70752739227464,5427.97196629
1634083200000,2021-10-13 00:00:00,ETH/BTC,0.062328,0.068394,0.061471,0.062876,138.85532752599772,2208.39950897
1633996800000,2021-10-12 00:00:00,ETH/BTC,0.061611,0.063396,0.059954,0.062297,386.14381903077333,6198.43361688
1633910400000,2021-10-11 00:00:00,ETH/BTC,0.062469,0.063987,0.060863,0.061642,632.4636673263554,10260.27168694
1633824000000,2021-10-10 00:00:00,ETH/BTC,0.065049,0.065102,0.062469,0.062469,576.9885465645483,9236.39799844
1633737600000,2021-10-09 00:00:00,ETH/BTC,0.066047,0.066107,0.065,0.065065,164.0686766663945,2521.6118753
1633651200000,2021-10-08 00:00:00,ETH/BTC,0.066681,0.066963,0.065058,0.066027,361.47599832189576,5474.66942799
1633564800000,2021-10-07 00:00:00,ETH/BTC,0.064638,0.067231,0.06405,0.066697,433.9702623375299,6506.59343505
1633478400000,2021-10-06 00:00:00,ETH/BTC,0.068298,0.0688,0.064442,0.064645,1040.0935418483298,16089.31149893
1633392000000,2021-10-05 00:00:00,ETH/BTC,0.068786,0.069157,0.067951,0.06829,1009.7091875475184,14785.60825227
1633305600000,2021-10-04 00:00:00,ETH/BTC,0.070904,0.070999,0.068747,0.068747,736.6132040906967,10714.8414344
1633219200000,2021-10-03 00:00:00,ETH/BTC,0.07114,0.071731,0.070465,0.07088,319.20914791777284,4503.51506656
1633132800000,2021-10-02 00:00:00,ETH/BTC,0.068746,0.071953,0.068458,0.071111,612.667300290203,8615.64737228
1633046400000,2021-10-01 00:00:00,ETH/BTC,0.068486,0.069658,0.067276,0.068745,812.9928691901242,11826.21091265
1632960000000,2021-09-30 00:00:00,ETH/BTC,0.068615,0.069762,0.068371,0.068485,335.94858606648836,4905.43310311
1632873600000,2021-09-29 00:00:00,ETH/BTC,0.068353,0.069446,0.06801,0.068641,206.9955222845498,3015.62509702
1632787200000,2021-09-28 00:00:00,ETH/BTC,0.069368,0.06992,0.06801,0.068388,288.0346726644303,4211.77213348
1632700800000,2021-09-27 00:00:00,ETH/BTC,0.070906,0.07165,0.069182,0.069381,285.10325048289474,4109.24100954
1632614400000,2021-09-26 00:00:00,ETH/BTC,0.068479,0.071167,0.0667,0.07091,808.8734392812038,11407.04328418
1632528000000,2021-09-25 00:00:00,ETH/BTC,0.068396,0.069149,0.067293,0.068472,277.2486106269898,4049.08007108
1632441600000,2021-09-24 00:00:00,ETH/BTC,0.070268,0.070277,0.0666,0.06835,850.8434948991414,12448.33203949
1632355200000,2021-09-23 00:00:00,ETH/BTC,0.07063,0.071232,0.069897,0.070226,204.34659091608108,2909.84237912
1632268800000,2021-09-22 00:00:00,ETH/BTC,0.067898,0.070629,0.067427,0.070629,536.0248476017377,7589.30251882
1632182400000,2021-09-21 00:00:00,ETH/BTC,0.069224,0.071186,0.06705,0.067897,906.2220346227374,13347.01142352
1632096000000,2021-09-20 00:00:00,ETH/BTC,0.070445,0.070874,0.0687,0.069214,810.6459930145578,11712.16795756
1632009600000,2021-09-19 00:00:00,ETH/BTC,0.071096,0.071683,0.069938,0.070444,1134.230803085568,16101.16976727
1631923200000,2021-09-18 00:00:00,ETH/BTC,0.071863,0.072723,0.070593,0.071139,728.4800042901012,10240.23396857
1631836800000,2021-09-17 00:00:00,ETH/BTC,0.074722,0.074865,0.07155,0.071899,892.3495587519445,12411.15396253
1631750400000,2021-09-16 00:00:00,ETH/BTC,0.075082,0.076092,0.074037,0.074728,411.2167216432071,5502.84661229
1631664000000,2021-09-15 00:00:00,ETH/BTC,0.072882,0.075069,0.071639,0.075069,885.6299885810178,11797.54610533
1631577600000,2021-09-14 00:00:00,ETH/BTC,0.073073,0.073683,0.071611,0.072881,317.3584867501974,4354.47492145
1631491200000,2021-09-13 00:00:00,ETH/BTC,0.073999,0.074094,0.071446,0.073073,673.5088936436861,9216.9322957
1631404800000,2021-09-12 00:00:00,ETH/BTC,0.072199,0.075203,0.07206,0.07397,471.71106106482796,6377.0590924
1631318400000,2021-09-11 00:00:00,ETH/BTC,0.071578,0.073135,0.071535,0.072287,559.508680698575,7740.10099601
1631232000000,2021-09-10 00:00:00,ETH/BTC,0.073808,0.074743,0.070905,0.071555,2043.3401720548893,28556.21790308
1631145600000,2021-09-09 00:00:00,ETH/BTC,0.075954,0.076684,0.073664,0.073832,269.63456548577557,3652.00137455
1631059200000,2021-09-08 00:00:00,ETH/BTC,0.073317,0.076324,0.072214,0.075792,923.6515916147102,12186.66338947
1630972800000,2021-09-07 00:00:00,ETH/BTC,0.074541,0.074986,0.069454,0.07319,5116.019044527219,69900.51980499
1630886400000,2021-09-06 00:00:00,ETH/BTC,0.076307,0.076792,0.07448,0.074562,503.83271754019705,6757.23180092
1630800000000,2021-09-05 00:00:00,ETH/BTC,0.077841,0.078707,0.076053,0.076308,477.6652988944549,6259.70145849
1630713600000,2021-09-04 00:00:00,ETH/BTC,0.07875,0.079194,0.07706,0.077848,661.0387896753605,8491.40362855
1630627200000,2021-09-03 00:00:00,ETH/BTC,0.076866,0.079472,0.076397,0.078737,1326.1946880997575,16843.34795712
1630540800000,2021-09-02 00:00:00,ETH/BTC,0.078419,0.078419,0.07456,0.076847,1159.4012660627752,15087.13763794
1630454400000,2021-09-01 00:00:00,ETH/BTC,0.072816,0.078619,0.072461,0.078496,2817.3398953017086,35891.50906163
1630368000000,2021-08-31 00:00:00,ETH/BTC,0.068701,0.072888,0.068319,0.072817,846.4352109235191,11624.14286394
1630281600000,2021-08-30 00:00:00,ETH/BTC,0.0661,0.06925,0.0658,0.0687,973.4416280223389,14169.45601197
1630195200000,2021-08-29 00:00:00,ETH/BTC,0.066355,0.06655,0.0656,0.066096,208.25372389232592,3150.77650527
1630108800000,2021-08-28 00:00:00,ETH/BTC,0.06674,0.066853,0.066,0.066338,51.41565341769361,775.05582649
1630022400000,2021-08-27 00:00:00,ETH/BTC,0.066018,0.067428,0.065747,0.066733,78.19600582608197,1171.77417209
1629936000000,2021-08-26 00:00:00,ETH/BTC,0.065906,0.066608,0.065455,0.06602,368.487585547118,5581.4538859
1629849600000,2021-08-25 00:00:00,ETH/BTC,0.066605,0.06679,0.06508,0.065855,271.029127479051,4115.5436562
1629763200000,2021-08-24 00:00:00,ETH/BTC,0.067146,0.067641,0.065773,0.066518,125.43414246274182,1885.71728649
1629676800000,2021-08-23 00:00:00,ETH/BTC,0.065705,0.067709,0.065434,0.067052,236.59313809772652,3528.50232801
1629590400000,2021-08-22 00:00:00,ETH/BTC,0.066035,0.06645,0.064879,0.06577,404.14491497854215,6144.82157486
