Date,Open,High,Low,Close
10/25/2022,"1,368.36","1,527.08","1,350.98","1,477.02"
10/24/2022,"1,347.95","1,390.00","1,343.08","1,368.53"
10/23/2022,"1,334.99","1,354.76","1,319.60","1,347.94"
10/22/2022,"1,320.62","1,337.46","1,312.71","1,335.00"
10/21/2022,"1,310.20","1,325.00","1,289.99","1,320.62"
10/20/2022,"1,324.52","1,333.86","1,300.74","1,310.20"
10/19/2022,"1,333.72","1,335.98","1,315.64","1,324.62"
10/18/2022,"1,351.09","1,361.56","1,307.70","1,333.72"
10/17/2022,"1,347.84","1,365.86","1,328.63","1,351.09"
10/16/2022,"1,318.36","1,351.61","1,301.60","1,348.26"
10/15/2022,"1,339.04","1,339.49","1,315.14","1,318.36"
10/14/2022,"1,323.05","1,376.00","1,314.80","1,339.04"
10/13/2022,"1,338.00","1,341.78","1,238.01","1,322.97"
10/12/2022,"1,320.58","1,345.04","1,313.13","1,338.00"
10/11/2022,"1,347.17","1,349.52","1,307.44","1,322.12"
10/10/2022,"1,356.12","1,373.01","1,339.16","1,347.10"
10/09/2022,"1,360.09","1,363.76","1,339.39","1,356.12"
10/08/2022,"1,367.79","1,372.24","1,354.41","1,360.09"
10/07/2022,"1,393.02","1,393.02","1,352.51","1,367.90"
10/06/2022,"1,361.87","1,400.21","1,361.86","1,393.25"
10/05/2022,"1,364.07","1,378.71","1,333.52","1,362.17"
10/04/2022,"1,347.25","1,377.00","1,338.64","1,364.07"
10/03/2022,"1,330.96","1,355.90","1,291.40","1,347.25"
10/02/2022,"1,336.28","1,344.84","1,314.52","1,330.96"
10/01/2022,"1,358.34","1,360.51","1,331.01","1,336.28"
09/30/2022,"1,364.28","1,398.93","1,347.64","1,358.34"
09/29/2022,"1,386.57","1,393.88","1,325.00","1,364.25"
09/28/2022,"1,380.00","1,395.96","1,319.92","1,386.47"
09/27/2022,"1,378.22","1,452.99","1,361.14","1,380.00"
09/26/2022,"1,334.74","1,391.54","1,313.90","1,377.81"
09/25/2022,"1,383.28","1,383.35","1,322.01","1,334.63"
09/24/2022,"1,342.20","1,390.60","1,340.70","1,383.06"
09/23/2022,"1,346.65","1,379.96","1,297.93","1,342.20"
09/22/2022,"1,335.71","1,356.47","1,241.06","1,345.83"
09/21/2022,"1,347.15","1,412.51","1,318.19","1,333.21"
09/20/2022,"1,354.46","1,388.08","1,334.37","1,346.69"
09/19/2022,"1,370.47","1,371.71","1,285.29","1,353.54"
09/18/2022,"1,461.20","1,471.63","1,366.23","1,369.20"
09/17/2022,"1,434.07","1,473.69","1,409.16","1,461.20"
09/16/2022,"1,505.59","1,505.59","1,410.02","1,434.07"
09/15/2022,"1,606.48","1,659.96","1,462.78","1,505.37"
09/14/2022,"1,614.14","1,623.76","1,558.55","1,606.99"
09/13/2022,"1,702.31","1,727.12","1,574.12","1,614.01"
09/12/2022,"1,740.83","1,764.32","1,672.19","1,702.31"
09/11/2022,"1,723.72","1,776.69","1,723.72","1,742.00"
09/10/2022,"1,712.01","1,733.11","1,698.39","1,723.72"
09/09/2022,"1,644.72","1,732.84","1,623.96","1,712.01"
09/08/2022,"1,638.93","1,661.48","1,599.35","1,644.56"
09/07/2022,"1,596.71","1,650.13","1,510.29","1,640.63"
09/06/2022,"1,609.01","1,698.20","1,572.92","1,596.08"
09/05/2022,"1,580.26","1,620.00","1,568.01","1,608.86"
09/04/2022,"1,559.67","1,589.77","1,548.72","1,581.02"
09/03/2022,"1,577.56","1,592.06","1,541.29","1,559.40"
09/02/2022,"1,589.41","1,646.39","1,555.80","1,574.35"
09/01/2022,"1,562.26","1,591.73","1,524.35","1,589.52"
08/31/2022,"1,557.26","1,611.99","1,515.00","1,563.52"
08/30/2022,"1,548.00","1,601.57","1,473.36","1,552.56"
08/29/2022,"1,488.93","1,553.68","1,432.46","1,548.00"
08/28/2022,"1,487.67","1,516.17","1,466.26","1,488.93"
08/27/2022,"1,564.06","1,567.11","1,455.35","1,487.67"
08/26/2022,"1,712.48","1,715.02","1,545.55","1,564.66"
08/25/2022,"1,688.08","1,722.00","1,658.64","1,712.48"
08/24/2022,"1,652.95","1,695.78","1,614.26","1,689.44"
08/23/2022,"1,588.11","1,672.00","1,573.42","1,655.36"
08/22/2022,"1,613.34","1,638.80","1,530.01","1,587.99"
08/21/2022,"1,525.57","1,635.68","1,523.46","1,611.59"
08/20/2022,"1,680.93","1,683.51","1,525.08","1,527.10"
08/19/2022,"1,860.94","1,861.00","1,669.91","1,680.93"
08/18/2022,"1,819.17","1,861.99","1,790.20","1,860.69"
08/17/2022,"1,852.43","1,923.12","1,790.31","1,819.17"
08/16/2022,"1,873.27","1,889.00","1,825.11","1,852.43"
08/15/2022,"1,893.15","1,963.56","1,836.48","1,874.04"
08/14/2022,"1,940.57","1,978.08","1,862.34","1,893.98"
08/13/2022,"1,883.95","1,967.00","1,870.77","1,940.44"
08/12/2022,"1,844.04","1,887.96","1,801.54","1,883.57"
08/11/2022,"1,788.14","1,869.99","1,777.32","1,843.75"
08/10/2022,"1,662.64","1,789.59","1,626.74","1,788.29"
08/09/2022,"1,763.95","1,763.95","1,631.29","1,662.64"
08/08/2022,"1,692.45","1,780.00","1,662.58","1,764.04"
08/07/2022,"1,684.37","1,692.68","1,640.47","1,692.57"
08/06/2022,"1,649.68","1,717.97","1,649.68","1,684.57"
08/05/2022,"1,553.57","1,686.65","1,546.02","1,649.68"
08/04/2022,"1,614.77","1,635.59","1,545.98","1,552.29"
08/03/2022,"1,624.72","1,652.45","1,567.43","1,614.37"
08/02/2022,"1,582.76","1,645.00","1,526.01","1,624.72"
08/01/2022,"1,685.44","1,688.93","1,571.69","1,583.00"
07/31/2022,"1,665.95","1,715.79","1,640.00","1,685.44"
07/30/2022,"1,694.97","1,726.48","1,643.06","1,665.87"
07/29/2022,"1,721.58","1,736.00","1,628.67","1,694.97"
07/28/2022,"1,569.74","1,747.87","1,564.38","1,721.44"
07/27/2022,"1,364.00","1,581.00","1,354.15","1,570.27"
07/26/2022,"1,490.28","1,491.76","1,342.21","1,361.99"
07/25/2022,"1,574.90","1,627.00","1,426.43","1,490.94"
07/24/2022,"1,494.18","1,594.29","1,485.72","1,575.90"
07/23/2022,"1,494.20","1,563.53","1,460.16","1,493.56"
07/22/2022,"1,552.42","1,618.77","1,488.72","1,492.28"
07/21/2022,"1,495.05","1,569.99","1,437.25","1,552.12"
07/20/2022,"1,525.92","1,583.53","1,463.00","1,497.14"
07/19/2022,"1,451.96","1,601.00","1,448.17","1,525.12"
07/18/2022,"1,331.80","1,504.00","1,323.18","1,452.41"
07/17/2022,"1,334.01","1,375.23","1,312.53","1,332.77"
07/16/2022,"1,245.67","1,398.81","1,182.30","1,334.01"
07/15/2022,"1,190.32","1,275.42","1,176.21","1,246.76"
07/14/2022,"1,069.07","1,206.28","1,068.98","1,189.79"
07/13/2022,"1,042.36","1,093.30","1,003.51","1,069.07"
07/12/2022,"1,131.96","1,132.06","1,031.32","1,042.36"
07/11/2022,"1,157.02","1,162.97","1,122.00","1,130.87"
07/10/2022,"1,197.35","1,203.38","1,133.00","1,157.04"
07/09/2022,"1,220.20","1,227.80","1,182.98","1,197.90"
07/08/2022,"1,218.37","1,247.06","1,176.78","1,220.20"
07/07/2022,"1,139.28","1,232.79","1,132.91","1,217.72"
07/06/2022,"1,122.36","1,145.34","1,082.67","1,139.45"
07/05/2022,"1,074.55","1,136.35","1,052.96","1,124.01"
07/04/2022,"1,039.62","1,087.74","1,002.22","1,074.55"
07/03/2022,"1,020.21","1,041.18","999.00","1,039.21"
07/02/2022,"1,024.90","1,032.16","986.01","1,020.21"
07/01/2022,"964.64","1,058.99","963.76","1,024.58"
06/30/2022,"1,061.24","1,070.40","958.32","964.83"
06/29/2022,"1,103.00","1,109.00","1,039.44","1,060.32"
06/28/2022,"1,136.52","1,169.79","1,093.82","1,103.18"
06/27/2022,"1,182.92","1,182.92","1,108.61","1,136.53"
06/26/2022,"1,145.53","1,210.69","1,144.94","1,182.92"
06/25/2022,"1,154.33","1,178.00","1,119.49","1,145.53"
06/24/2022,"1,078.44","1,176.91","1,065.40","1,152.00"
06/23/2022,"992.50","1,083.71","989.48","1,078.23"
06/22/2022,"1,064.63","1,080.91","988.68","993.56"
06/21/2022,"1,065.13","1,126.60","1,036.76","1,064.39"
06/20/2022,"1,085.66","1,107.73","1,002.54","1,066.54"
06/19/2022,"858.50","1,096.85","858.50","1,086.03"
06/18/2022,"1,042.90","1,046.00","842.97","859.68"
06/17/2022,"1,041.84","1,060.83","997.02","1,043.11"
06/16/2022,"1,129.25","1,198.43","1,028.73","1,039.63"
06/15/2022,"1,139.71","1,173.00","969.48","1,127.84"
06/14/2022,"1,192.01","1,206.23","1,035.53","1,139.95"
06/13/2022,"1,402.29","1,411.00","1,120.00","1,193.87"
06/12/2022,"1,447.98","1,475.66","1,359.15","1,404.82"
06/11/2022,"1,595.18","1,600.71","1,428.52","1,447.91"
06/10/2022,"1,688.66","1,693.66","1,580.42","1,595.09"
06/09/2022,"1,675.96","1,708.43","1,657.80","1,688.66"
06/08/2022,"1,721.50","1,723.28","1,650.00","1,675.96"
06/07/2022,"1,737.88","1,752.07","1,617.12","1,721.94"
